time;x;y;z
1637965003.140746;+0.003;-0.002;-0.002
1637965003.360563;+0.002;-0.002;-0.002
1637965003.580689;+0.001;-0.001;-0.002
1637965003.800694;+0.002;-0.001;-0.002
1637965004.01955;+0.001;-0.002;-0.002
1637965004.239514;+0.003;-0.002;-0.001
1637965004.459516;+0.003;-0.002;-0.002
1637965004.679667;+0.003;-0.002;-0.002
1637965004.899498;+0.002;-0.001;-0.002
1637965005.119645;+0.004;-0.002;-0.002
1637965005.33954;+0.003;-0.003;-0.002
1637965005.559541;+0.002;-0.002;-0.002
1637965005.77954;+0.003;-0.002;-0.002
1637965005.999513;+0.003;-0.002;-0.003
1637965006.219707;+0.002;-0.003;-0.003
1637965006.439564;+0.004;-0.002;-0.002
1637965006.659546;+0.003;-0.002;-0.002
1637965006.879308;+0.003;-0.002;-0.001
1637965007.089184;+0.003;-0.002;-0.003
1637965007.299246;+0.002;-0.001;-0.002
1637965007.509512;+0.002;-0.001;-0.002
1637965007.729557;+0.002;-0.003;-0.002
1637965007.949668;+0.003;-0.002;-0.001
1637965008.169732;+0.003;-0.001;-0.002
1637965008.389638;+0.002;-0.002;-0.002
1637965008.609537;+0.003;-0.002;-0.002
1637965008.829456;+0.002;-0.002;-0.001
1637965009.049482;+0.003;-0.002;-0.002
1637965009.269532;+0.002;-0.003;-0.003
1637965009.489656;+0.003;-0.002;-0.003
1637965009.709445;+0.002;-0.002;-0.001
1637965009.929496;+0.003;-0.001;-0.002
1637965010.149706;+0.002;-0.003;-0.001
1637965010.369522;+0.003;-0.002;-0.002
1637965010.589667;+0.002;-0.002;-0.001
1637965010.809549;+0.002;-0.001;-0.002
1637965011.029707;+0.003;-0.002;-0.002
1637965011.249592;+0.003;-0.002;-0.002
1637965011.469502;+0.002;-0.002;-0.001
1637965011.688218;+0.002;-0.002;-0.002
1637965011.898213;+0.002;-0.002;-0.002
1637965012.118751;+0.003;-0.002;-0.002
1637965012.338559;+0.002;-0.002;-0.002
1637965012.558452;+0.001;-0.003;-0.002
1637965012.778477;+0.002;-0.001;-0.002
1637965012.998488;+0.002;-0.002;-0.003
1637965013.218695;+0.003;-0.002;-0.002
1637965013.43847;+0.002;-0.002;-0.002
1637965013.658451;+0.001;-0.002;-0.001
1637965013.878468;+0.002;-0.003;-0.002
1637965014.098446;+0.002;-0.001;-0.003
1637965014.318808;+0.002;-0.002;-0.002
1637965014.538176;+0.003;-0.002;-0.002
1637965014.758594;+0.002;-0.002;-0.002
1637965014.978492;+0.003;-0.002;-0.002
1637965015.198328;+0.003;-0.002;-0.002
1637965015.418489;+0.002;-0.002;-0.001
1637965015.638535;+0.002;-0.002;-0.001
1637965015.858598;+0.002;-0.001;-0.002
1637965016.078485;+0.001;-0.002;-0.002
1637965016.308275;+0.002;-0.002;-0.001
1637965016.528197;+0.002;-0.002;-0.001
1637965016.748507;+0.002;-0.002;-0.002
1637965016.978524;+0.002;-0.001;-0.002
1637965017.198585;+0.002;-0.003;-0.002
1637965017.418214;+0.002;-0.002;-0.002
1637965017.638208;+0.002;-0.001;-0.002
1637965017.858558;+0.002;-0.003;-0.001
1637965018.078721;+0.002;-0.003;-0.002
1637965018.298638;+0.003;-0.002;-0.001
1637965018.51856;+0.003;-0.002;-0.002
1637965018.738442;+0.002;-0.003;-0.001
1637965018.958475;+0.003;-0.002;-0.002
1637965019.17743;+0.002;-0.002;-0.002
1637965019.397257;+0.003;-0.002;-0.002
1637965019.607153;+0.002;-0.003;-0.003
1637965019.827475;+0.002;-0.002;-0.001
1637965020.047648;+0.002;-0.002;-0.002
