time;x;y;z
1638004557.624694;+0.002;-0.002;-0.002
1638004557.844692;+0.002;-0.001;-0.002
1638004558.06471;+0.002;-0.002;-0.002
1638004558.284711;+0.003;-0.003;-0.002
1638004558.504664;+0.003;-0.002;-0.002
1638004558.724676;+0.003;-0.002;-0.002
1638004558.944727;+0.003;-0.003;-0.002
1638004559.164574;+0.003;-0.002;-0.001
1638004559.384713;+0.002;-0.002;-0.002
1638004559.603455;+0.002;-0.002;-0.003
1638004559.823785;+0.003;-0.002;-0.002
1638004560.043902;+0.002;-0.002;-0.002
1638004560.263764;+0.002;-0.002;-0.001
1638004560.483767;+0.002;-0.003;-0.002
1638004560.703731;+0.002;-0.002;-0.002
1638004560.923803;+0.002;-0.003;-0.003
1638004561.143573;+0.003;-0.002;-0.002
1638004561.363688;+0.003;-0.003;-0.003
1638004561.58372;+0.002;-0.002;-0.001
1638004561.803655;+0.003;-0.002;-0.002
1638004562.02369;+0.003;-0.002;-0.002
1638004562.243594;+0.002;-0.003;-0.003
1638004562.463757;+0.003;-0.002;-0.002
1638004562.683664;+0.003;-0.002;-0.002
1638004562.903723;+0.003;-0.003;-0.002
1638004563.123755;+0.004;-0.002;-0.002
1638004563.343689;+0.003;-0.002;-0.003
1638004563.563974;+0.004;-0.002;-0.002
1638004563.78368;+0.003;-0.003;-0.002
1638004564.003757;+0.004;-0.003;-0.002
1638004564.223207;+0.003;-0.002;-0.003
1638004564.443699;+0.003;-0.003;-0.003
1638004564.663841;+0.002;-0.002;-0.002
1638004564.883677;+0.003;-0.002;-0.002
1638004565.103666;+0.002;-0.003;-0.002
1638004565.323698;+0.002;-0.002;-0.001
1638004565.543571;+0.004;-0.003;-0.003
1638004565.763771;+0.002;-0.002;-0.002
1638004565.983655;+0.003;-0.002;-0.003
1638004566.203713;+0.003;-0.003;-0.002
1638004566.423634;+0.002;-0.002;-0.002
1638004566.643716;+0.003;-0.002;-0.002
1638004566.883775;+0.003;-0.002;-0.001
1638004567.10326;+0.003;-0.002;-0.003
1638004567.321961;+0.002;-0.002;-0.002
1638004567.532812;+0.003;-0.003;-0.002
1638004567.752652;+0.003;-0.003;-0.002
1638004567.972664;+0.002;-0.003;-0.002
1638004568.192638;+0.003;-0.002;-0.002
1638004568.412588;+0.002;-0.002;-0.002
1638004568.632553;+0.003;-0.002;-0.002
1638004568.852573;+0.002;-0.003;-0.002
1638004569.07274;+0.003;-0.003;-0.002
1638004569.292711;+0.002;-0.002;-0.002
1638004569.512697;+0.003;-0.003;-0.002
1638004569.732647;+0.003;-0.002;-0.002
1638004569.952679;+0.003;-0.003;-0.002
1638004570.172732;+0.003;-0.002;-0.002
1638004570.392707;+0.002;-0.003;-0.002
1638004570.612525;+0.002;-0.003;-0.002
1638004570.832858;+0.003;-0.002;-0.003
1638004571.05269;+0.002;-0.002;-0.002
1638004571.272338;+0.003;-0.002;-0.002
1638004571.492511;+0.003;-0.002;-0.002
1638004571.712666;+0.003;-0.002;-0.002
1638004571.932705;+0.004;-0.002;-0.002
1638004572.152572;+0.003;-0.003;-0.002
1638004572.372527;+0.002;-0.002;-0.002
1638004572.592595;+0.003;-0.003;-0.002
1638004572.81254;+0.003;-0.003;-0.003
1638004573.032325;+0.003;-0.002;-0.002
1638004573.25311;+0.002;-0.002;-0.002
1638004573.472625;+0.003;-0.003;-0.002
1638004573.692529;+0.002;-0.002;-0.002
1638004573.902563;+0.002;-0.002;-0.002
1638004574.122411;+0.002;-0.003;-0.002
1638004574.342757;+0.004;-0.003;-0.003
1638004574.561641;+0.002;-0.002;-0.002
1638004574.781541;+0.003;-0.002;-0.002
1638004575.001479;+0.003;-0.002;-0.001
1638004575.221673;+0.003;-0.002;-0.002
1638004575.441681;+0.003;-0.002;-0.002
1638004575.661555;+0.002;-0.003;-0.002
1638004575.88152;+0.003;-0.002;-0.003
1638004576.101656;+0.002;-0.001;-0.003
1638004576.321498;+0.002;-0.002;-0.002
1638004576.541518;+0.002;-0.002;-0.002
1638004576.761488;+0.002;-0.002;-0.002
1638004576.98147;+0.003;-0.002;-0.002
1638004577.201584;+0.002;-0.002;-0.002
1638004577.421477;+0.002;-0.002;-0.003
1638004577.641503;+0.003;-0.002;-0.003
1638004577.861538;+0.003;-0.002;-0.001
1638004578.081524;+0.004;-0.003;-0.002
1638004578.301562;+0.003;-0.002;-0.002
1638004578.521508;+0.003;-0.002;-0.003
1638004578.741525;+0.003;-0.003;-0.003
1638004578.961471;+0.002;-0.001;-0.002
