time;x;y;z
1637989166.699282;+0.003;-0.002;-0.002
1637989166.919315;+0.004;-0.002;-0.002
1637989167.139319;+0.004;-0.001;-0.002
1637989167.359259;+0.002;-0.003;-0.002
1637989167.579293;+0.003;-0.002;-0.002
1637989167.799469;+0.003;-0.003;-0.002
1637989168.018403;+0.003;-0.003;-0.002
1637989168.237919;+0.002;-0.002;-0.002
1637989168.458267;+0.002;-0.001;-0.002
1637989168.678209;+0.003;-0.002;-0.002
1637989168.897935;+0.003;-0.001;-0.002
1637989169.118319;+0.002;-0.001;-0.001
1637989169.338274;+0.002;-0.002;-0.001
1637989169.558183;+0.003;-0.001;-0.002
1637989169.778239;+0.003;-0.002;-0.002
1637989169.998288;+0.003;-0.002;-0.003
1637989170.218238;+0.003;-0.002;-0.002
1637989170.437943;+0.001;-0.002;-0.002
1637989170.65832;+0.003;-0.002;-0.002
1637989170.878405;+0.003;-0.002;-0.002
1637989171.098302;+0.003;-0.002;-0.002
1637989171.318042;+0.002;-0.002;-0.002
1637989171.538198;+0.003;-0.002;-0.002
1637989171.75822;+0.003;-0.003;-0.002
1637989171.978293;+0.003;-0.001;-0.002
1637989172.198254;+0.003;-0.001;-0.002
1637989172.4183;+0.002;-0.001;-0.002
1637989172.638232;+0.002;-0.002;-0.002
1637989172.858414;+0.003;-0.002;-0.002
1637989173.078328;+0.004;-0.002;-0.002
1637989173.298244;+0.003;-0.003;-0.002
1637989173.518246;+0.002;-0.002;-0.002
1637989173.738183;+0.002;-0.002;-0.002
1637989173.958363;+0.002;-0.001;-0.002
1637989174.177879;+0.004;-0.003;-0.003
1637989174.398291;+0.002;-0.002;-0.003
1637989174.61782;+0.003;-0.002;-0.002
1637989174.837991;+0.002;-0.002;-0.001
1637989175.048518;+0.003;-0.002;-0.002
1637989175.268209;+0.003;-0.001;-0.002
1637989175.487247;+0.002;-0.002;-0.002
1637989175.707204;+0.003;-0.002;-0.003
1637989175.927221;+0.002;-0.002;-0.002
1637989176.1473;+0.002;-0.002;-0.002
1637989176.367214;+0.002;-0.002;-0.001
1637989176.587182;+0.002;-0.002;-0.002
1637989176.807153;+0.003;-0.001;-0.001
1637989177.027258;+0.003;-0.001;-0.002
1637989177.24725;+0.002;-0.002;-0.002
1637989177.466974;+0.002;-0.003;-0.002
1637989177.686867;+0.003;-0.002;-0.002
1637989177.907229;+0.003;-0.003;-0.002
1637989178.127395;+0.003;-0.001;-0.002
1637989178.34716;+0.003;-0.002;-0.002
1637989178.567227;+0.003;-0.002;-0.002
1637989178.786928;+0.002;-0.002;-0.001
1637989179.007303;+0.002;-0.003;-0.002
1637989179.227082;+0.002;-0.002;-0.002
1637989179.446826;+0.003;-0.002;-0.002
1637989179.66724;+0.003;-0.002;-0.002
1637989179.887209;+0.002;-0.001;-0.003
1637989180.107332;+0.003;-0.002;-0.002
1637989180.327289;+0.003;-0.003;-0.002
1637989180.547176;+0.003;-0.002;-0.003
1637989180.767256;+0.002;-0.002;-0.002
