time;x;y;z
1638002358.729075;+0.002;-0.003;-0.002
1638002358.949449;+0.003;-0.002;-0.001
1638002359.169429;+0.004;-0.002;-0.002
1638002359.389513;+0.002;-0.001;-0.002
1638002359.609672;+0.002;-0.002;-0.003
1638002359.829519;+0.003;-0.003;-0.001
1638002360.049483;+0.002;-0.002;-0.002
1638002360.26953;+0.003;-0.002;-0.002
1638002360.489557;+0.003;-0.003;-0.002
1638002360.709458;+0.004;-0.002;-0.002
1638002360.929544;+0.003;-0.002;-0.002
1638002361.149563;+0.001;-0.002;-0.003
1638002361.369505;+0.003;-0.002;-0.002
1638002361.589455;+0.003;-0.003;-0.001
1638002361.809501;+0.003;-0.002;-0.002
1638002362.029199;+0.002;-0.001;-0.002
1638002362.24821;+0.003;-0.002;-0.001
1638002362.468468;+0.002;-0.002;-0.002
1638002362.68857;+0.003;-0.002;-0.002
1638002362.908434;+0.003;-0.002;-0.003
1638002363.128511;+0.002;-0.002;-0.002
1638002363.348562;+0.002;-0.002;-0.003
1638002363.568489;+0.002;-0.002;-0.002
1638002363.789561;+0.003;-0.002;-0.002
1638002364.008504;+0.004;-0.002;-0.003
1638002364.22849;+0.003;-0.002;-0.002
1638002364.448519;+0.003;-0.002;-0.002
1638002364.668518;+0.004;-0.003;-0.002
1638002364.888563;+0.002;-0.002;-0.002
1638002365.108479;+0.002;-0.002;-0.002
1638002365.328534;+0.003;-0.002;-0.002
1638002365.548463;+0.002;-0.002;-0.002
1638002365.768527;+0.002;-0.003;-0.002
1638002365.988715;+0.003;-0.002;-0.002
1638002366.208674;+0.003;-0.002;-0.001
1638002366.428572;+0.002;-0.003;-0.002
1638002366.648467;+0.003;-0.002;-0.002
1638002366.868484;+0.003;-0.002;-0.002
1638002367.088524;+0.003;-0.001;-0.002
1638002367.308507;+0.002;-0.002;-0.003
1638002367.528151;+0.003;-0.002;-0.003
1638002367.748504;+0.003;-0.003;-0.001
1638002367.968519;+0.003;-0.002;-0.002
1638002368.188465;+0.002;-0.003;-0.002
1638002368.408515;+0.003;-0.002;-0.002
1638002368.628524;+0.003;-0.002;-0.002
1638002368.848466;+0.002;-0.001;-0.003
1638002369.068424;+0.002;-0.002;-0.002
1638002369.288407;+0.002;-0.002;-0.002
1638002369.508497;+0.003;-0.002;-0.002
1638002369.727425;+0.003;-0.002;-0.002
1638002369.947383;+0.002;-0.002;-0.002
1638002370.167176;+0.002;-0.002;-0.003
1638002370.377422;+0.003;-0.002;-0.001
1638002370.597446;+0.004;-0.002;-0.002
1638002370.817397;+0.002;-0.003;-0.001
1638002371.037662;+0.003;-0.002;-0.002
1638002371.257587;+0.002;-0.002;-0.002
1638002371.477582;+0.002;-0.003;-0.002
1638002371.697427;+0.004;-0.002;-0.002
1638002371.917449;+0.002;-0.002;-0.002
1638002372.137448;+0.003;-0.002;-0.003
1638002372.357459;+0.002;-0.002;-0.001
1638002372.577462;+0.003;-0.001;-0.002
1638002372.797507;+0.003;-0.003;-0.002
1638002373.01749;+0.003;-0.002;-0.003
1638002373.237038;+0.003;-0.002;-0.002
1638002373.457305;+0.002;-0.002;-0.002
1638002373.677466;+0.003;-0.004;-0.002
1638002373.897407;+0.002;-0.002;-0.003
1638002374.117596;+0.002;-0.003;-0.003
1638002374.337483;+0.003;-0.002;-0.002
1638002374.557513;+0.003;-0.002;-0.002
1638002374.777441;+0.004;-0.003;-0.002
1638002374.997477;+0.003;-0.002;-0.002
1638002375.217516;+0.002;-0.003;-0.003
1638002375.437442;+0.002;-0.002;-0.002
1638002375.657531;+0.002;-0.002;-0.002
1638002375.877435;+0.003;-0.002;-0.002
1638002376.097475;+0.003;-0.002;-0.002
1638002376.317503;+0.003;-0.003;-0.002
1638002376.537531;+0.004;-0.002;-0.002
1638002376.757411;+0.002;-0.003;-0.003
1638002376.97647;+0.003;-0.002;-0.002
1638002377.196545;+0.003;-0.002;-0.003
1638002377.416404;+0.002;-0.003;-0.002
1638002377.636487;+0.003;-0.002;-0.001
1638002377.85707;+0.003;-0.002;-0.002
1638002378.076487;+0.002;-0.002;-0.003
1638002378.296494;+0.002;-0.003;-0.002
1638002378.516453;+0.003;-0.002;-0.002
1638002378.7365;+0.002;-0.002;-0.002
1638002378.956433;+0.002;-0.002;-0.002
1638002379.17648;+0.002;-0.003;-0.001
1638002379.396419;+0.003;-0.002;-0.002
1638002379.616433;+0.003;-0.002;-0.002
1638002379.836498;+0.003;-0.002;-0.002
1638002380.056422;+0.003;-0.002;-0.001
1638002380.276492;+0.003;-0.001;-0.002
1638002380.496412;+0.003;-0.003;-0.002
1638002380.716523;+0.004;-0.002;-0.001
1638002380.93645;+0.002;-0.002;-0.002
1638002381.156425;+0.003;-0.002;-0.003
1638002381.376527;+0.003;-0.002;-0.002
1638002381.596418;+0.002;-0.002;-0.002
1638002381.816133;+0.003;-0.002;-0.002
1638002382.03643;+0.003;-0.002;-0.002
1638002382.246432;+0.003;-0.002;-0.003
1638002382.466459;+0.003;-0.002;-0.002
1638002382.686694;+0.002;-0.002;-0.002
1638002382.906436;+0.003;-0.003;-0.002
1638002383.126456;+0.003;-0.003;-0.001
1638002383.346369;+0.001;-0.002;-0.003
1638002383.566451;+0.002;-0.002;-0.003
1638002383.786654;+0.003;-0.002;-0.002
1638002384.006109;+0.002;-0.002;-0.002
1638002384.22639;+0.003;-0.003;-0.002
1638002384.44554;+0.002;-0.003;-0.002
1638002384.665563;+0.003;-0.003;-0.002
1638002384.886445;+0.004;-0.002;-0.002
1638002385.10542;+0.003;-0.003;-0.002
1638002385.325426;+0.001;-0.001;-0.003
1638002385.546521;+0.003;-0.002;-0.002
1638002385.764696;+0.003;-0.002;-0.003
1638002385.975394;+0.003;-0.003;-0.002
1638002386.195419;+0.002;-0.002;-0.001
1638002386.41538;+0.003;-0.003;-0.002
1638002386.635539;+0.003;-0.003;-0.002
1638002386.855402;+0.003;-0.002;-0.002
1638002387.075478;+0.002;-0.002;-0.002
1638002387.295428;+0.002;-0.002;-0.002
1638002387.515395;+0.003;-0.002;-0.002
1638002387.735501;+0.004;-0.001;-0.002
1638002387.955325;+0.002;-0.003;-0.002
1638002388.175353;+0.003;-0.001;-0.002
1638002388.395368;+0.003;-0.002;-0.002
1638002388.615348;+0.003;-0.003;-0.002
1638002388.835515;+0.003;-0.003;-0.002
1638002389.055315;+0.003;-0.003;-0.002
1638002389.27573;+0.003;-0.002;-0.003
1638002389.495381;+0.003;-0.002;-0.002
1638002389.715501;+0.003;-0.002;-0.003
1638002389.935419;+0.003;-0.003;-0.003
1638002390.155371;+0.004;-0.002;-0.002
1638002390.375421;+0.003;-0.002;-0.002
1638002390.595305;+0.002;-0.002;-0.002
1638002390.81539;+0.004;-0.003;-0.002
1638002391.035417;+0.003;-0.002;-0.002
1638002391.255301;+0.003;-0.002;-0.002
1638002391.475417;+0.003;-0.002;-0.002
1638002391.695397;+0.003;-0.002;-0.003
1638002391.915086;+0.003;-0.002;-0.003
1638002392.134296;+0.002;-0.002;-0.001
1638002392.354344;+0.003;-0.003;-0.002
1638002392.574403;+0.003;-0.002;-0.002
1638002392.793986;+0.003;-0.002;-0.002
1638002393.014416;+0.002;-0.002;-0.002
1638002393.234358;+0.002;-0.003;-0.002
1638002393.454386;+0.003;-0.002;-0.002
1638002393.674457;+0.003;-0.002;-0.003
1638002393.894293;+0.002;-0.002;-0.001
1638002394.114074;+0.003;-0.002;-0.002
1638002394.333976;+0.002;-0.002;-0.002
1638002394.554359;+0.003;-0.002;-0.002
1638002394.774231;+0.003;-0.002;-0.003
1638002394.993966;+0.003;-0.002;-0.003
1638002395.21439;+0.003;-0.002;-0.002
1638002395.434356;+0.002;-0.002;-0.003
1638002395.654516;+0.003;-0.003;-0.002
1638002395.874305;+0.002;-0.003;-0.003
1638002396.094448;+0.003;-0.002;-0.002
1638002396.314365;+0.002;-0.003;-0.002
1638002396.534329;+0.003;-0.002;-0.002
1638002396.754124;+0.003;-0.003;-0.003
1638002396.974416;+0.003;-0.002;-0.001
1638002397.194276;+0.004;-0.002;-0.001
1638002397.414392;+0.003;-0.002;-0.003
1638002397.634367;+0.003;-0.002;-0.002
1638002397.854411;+0.002;-0.004;-0.002
1638002398.074553;+0.002;-0.002;-0.002
1638002398.293996;+0.002;-0.002;-0.002
1638002398.514328;+0.002;-0.002;-0.003
1638002398.734438;+0.002;-0.002;-0.002
1638002398.954364;+0.002;-0.002;-0.002
1638002399.174405;+0.003;-0.002;-0.002
1638002399.393388;+0.003;-0.002;-0.002
1638002399.613045;+0.002;-0.002;-0.002
1638002399.833386;+0.003;-0.002;-0.002
1638002400.053512;+0.003;-0.002;-0.002
1638002400.273276;+0.002;-0.003;-0.002
1638002400.493434;+0.002;-0.002;-0.002
1638002400.713297;+0.002;-0.002;-0.002
1638002400.932953;+0.002;-0.002;-0.002
1638002401.15362;+0.003;-0.002;-0.002
1638002401.37334;+0.003;-0.002;-0.001
1638002401.593389;+0.003;-0.002;-0.003
1638002401.813788;+0.002;-0.003;-0.002
1638002402.033453;+0.002;-0.003;-0.003
1638002402.253416;+0.002;-0.002;-0.002
1638002402.473251;+0.004;-0.002;-0.003
1638002402.69332;+0.003;-0.003;-0.001
1638002402.913311;+0.003;-0.002;-0.002
1638002403.132687;+0.002;-0.002;-0.002
1638002403.353429;+0.003;-0.002;-0.002
1638002403.573411;+0.004;-0.002;-0.003
1638002403.793366;+0.003;-0.003;-0.003
1638002404.013323;+0.003;-0.002;-0.003
1638002404.233322;+0.002;-0.002;-0.002
1638002404.443351;+0.002;-0.003;-0.001
1638002404.663315;+0.002;-0.003;-0.002
1638002404.873125;+0.002;-0.003;-0.002
1638002405.092984;+0.003;-0.002;-0.003
1638002405.31346;+0.003;-0.002;-0.002
1638002405.533022;+0.003;-0.002;-0.002
1638002405.753247;+0.003;-0.002;-0.001
1638002405.973317;+0.003;-0.002;-0.002
1638002406.193326;+0.003;-0.003;-0.002
1638002406.413388;+0.003;-0.002;-0.002
1638002406.633347;+0.003;-0.003;-0.002
1638002406.852475;+0.002;-0.002;-0.002
1638002407.072405;+0.003;-0.003;-0.002
1638002407.292348;+0.003;-0.002;-0.001
1638002407.512334;+0.002;-0.002;-0.002
1638002407.732323;+0.003;-0.002;-0.002
1638002407.952348;+0.003;-0.002;-0.002
1638002408.172312;+0.003;-0.002;-0.001
1638002408.392384;+0.003;-0.003;-0.002
1638002408.612358;+0.003;-0.003;-0.002
1638002408.832348;+0.003;-0.003;-0.002
1638002409.051945;+0.003;-0.002;-0.001
1638002409.272313;+0.003;-0.002;-0.003
1638002409.492373;+0.003;-0.003;-0.003
1638002409.712424;+0.003;-0.002;-0.002
1638002409.932295;+0.003;-0.002;-0.002
1638002410.152195;+0.003;-0.003;-0.003
1638002410.372267;+0.003;-0.002;-0.002
1638002410.592237;+0.003;-0.002;-0.003
1638002410.8123;+0.003;-0.002;-0.001
1638002411.032293;+0.002;-0.002;-0.002
1638002411.251943;+0.003;-0.002;-0.001
1638002411.471917;+0.002;-0.002;-0.002
1638002411.692235;+0.004;-0.002;-0.002
1638002411.912321;+0.003;-0.001;-0.002
1638002412.132221;+0.004;-0.002;-0.002
1638002412.352339;+0.002;-0.003;-0.002
1638002412.572238;+0.002;-0.002;-0.003
1638002412.792268;+0.003;-0.001;-0.003
1638002413.012301;+0.002;-0.002;-0.002
1638002413.232298;+0.002;-0.002;-0.002
1638002413.452296;+0.002;-0.002;-0.003
1638002413.672329;+0.003;-0.002;-0.003
1638002413.892471;+0.003;-0.003;-0.002
1638002414.11092;+0.002;-0.002;-0.002
1638002414.331208;+0.002;-0.002;-0.002
1638002414.551199;+0.003;-0.001;-0.002
1638002414.771367;+0.002;-0.002;-0.002
1638002414.991273;+0.003;-0.001;-0.002
1638002415.211196;+0.002;-0.002;-0.002
1638002415.431247;+0.002;-0.002;-0.003
1638002415.651278;+0.002;-0.002;-0.001
1638002415.871371;+0.003;-0.001;-0.001
1638002416.091275;+0.003;-0.002;-0.003
1638002416.311299;+0.002;-0.003;-0.002
1638002416.531338;+0.003;-0.002;-0.001
1638002416.751314;+0.002;-0.003;-0.001
1638002416.971316;+0.004;-0.002;-0.002
1638002417.191275;+0.002;-0.003;-0.003
1638002417.411315;+0.003;-0.002;-0.002
1638002417.631331;+0.002;-0.002;-0.002
1638002417.851253;+0.003;-0.001;-0.002
1638002418.071325;+0.003;-0.002;-0.001
1638002418.291168;+0.002;-0.002;-0.002
1638002418.511183;+0.003;-0.002;-0.003
1638002418.731229;+0.003;-0.003;-0.002
1638002418.951309;+0.003;-0.003;-0.002
1638002419.171292;+0.004;-0.001;-0.001
1638002419.391173;+0.002;-0.002;-0.003
1638002419.611288;+0.003;-0.003;-0.002
1638002419.831234;+0.004;-0.002;-0.002
1638002420.051291;+0.004;-0.002;-0.002
1638002420.271196;+0.003;-0.003;-0.003
1638002420.491254;+0.003;-0.002;-0.002
1638002420.71126;+0.002;-0.003;-0.002
1638002420.931356;+0.003;-0.001;-0.003
1638002421.1515;+0.002;-0.002;-0.002
1638002421.370918;+0.004;-0.002;-0.002
1638002421.590238;+0.003;-0.002;-0.002
1638002421.810355;+0.002;-0.002;-0.003
1638002422.030309;+0.002;-0.001;-0.001
1638002422.250275;+0.003;-0.002;-0.003
1638002422.470216;+0.004;-0.002;-0.001
1638002422.690194;+0.001;-0.002;-0.002
1638002422.910378;+0.003;-0.002;-0.003
1638002423.129821;+0.002;-0.002;-0.001
1638002423.350438;+0.003;-0.002;-0.002
1638002423.570204;+0.004;-0.003;-0.002
1638002423.79018;+0.003;-0.003;-0.002
1638002424.01032;+0.002;-0.002;-0.003
1638002424.23022;+0.002;-0.003;-0.002
1638002424.450241;+0.003;-0.002;-0.001
1638002424.670241;+0.002;-0.003;-0.002
1638002424.890338;+0.003;-0.002;-0.002
1638002425.110273;+0.001;-0.002;-0.002
1638002425.330305;+0.003;-0.003;-0.002
1638002425.550261;+0.003;-0.002;-0.002
1638002425.769993;+0.003;-0.003;-0.003
1638002425.990277;+0.002;-0.003;-0.002
1638002426.21021;+0.003;-0.003;-0.003
1638002426.430241;+0.004;-0.002;-0.002
1638002426.650247;+0.003;-0.002;-0.002
1638002426.870175;+0.003;-0.002;-0.002
1638002427.090366;+0.003;-0.001;-0.002
1638002427.310212;+0.002;-0.002;-0.002
1638002427.530332;+0.002;-0.003;-0.003
1638002427.750234;+0.003;-0.002;-0.004
1638002427.970271;+0.003;-0.002;-0.002
1638002428.190248;+0.003;-0.002;-0.002
1638002428.410161;+0.003;-0.003;-0.002
1638002428.620282;+0.003;-0.003;-0.003
1638002428.840201;+0.003;-0.002;-0.002
1638002429.059261;+0.003;-0.003;-0.002
1638002429.279217;+0.003;-0.003;-0.002
1638002429.499228;+0.003;-0.003;-0.003
1638002429.719263;+0.003;-0.003;-0.002
1638002429.93919;+0.003;-0.003;-0.002
1638002430.159084;+0.003;-0.003;-0.002
1638002430.37885;+0.003;-0.001;-0.002
1638002430.599276;+0.003;-0.003;-0.002
1638002430.819186;+0.003;-0.002;-0.001
1638002431.039458;+0.002;-0.002;-0.002
1638002431.259305;+0.003;-0.002;-0.003
1638002431.479207;+0.002;-0.002;-0.002
1638002431.699263;+0.003;-0.002;-0.002
1638002431.919184;+0.003;-0.003;-0.003
1638002432.13931;+0.003;-0.002;-0.002
1638002432.359271;+0.002;-0.002;-0.002
1638002432.579159;+0.003;-0.002;-0.002
1638002432.799248;+0.003;-0.002;-0.002
1638002433.019273;+0.004;-0.003;-0.001
1638002433.238919;+0.002;-0.002;-0.003
1638002433.458774;+0.002;-0.002;-0.002
1638002433.679229;+0.003;-0.002;-0.001
1638002433.899217;+0.003;-0.001;-0.002
1638002434.119208;+0.003;-0.002;-0.002
1638002434.338964;+0.002;-0.003;-0.003
1638002434.55877;+0.003;-0.002;-0.002
1638002434.779247;+0.002;-0.002;-0.003
1638002434.99923;+0.003;-0.002;-0.002
1638002435.21925;+0.003;-0.002;-0.003
1638002435.439349;+0.003;-0.002;-0.003
1638002435.659191;+0.001;-0.002;-0.001
1638002435.878899;+0.003;-0.003;-0.002
1638002436.098936;+0.003;-0.002;-0.003
1638002436.318837;+0.003;-0.002;-0.002
1638002436.53822;+0.003;-0.002;-0.001
1638002436.758171;+0.003;-0.002;-0.002
1638002436.978252;+0.002;-0.003;-0.002
1638002437.198201;+0.002;-0.002;-0.003
1638002437.418434;+0.003;-0.002;-0.002
1638002437.637859;+0.002;-0.002;-0.001
1638002437.857924;+0.003;-0.002;-0.001
1638002438.078328;+0.002;-0.002;-0.001
1638002438.298125;+0.003;-0.001;-0.002
1638002438.518283;+0.003;-0.002;-0.002
1638002438.738215;+0.003;-0.003;-0.002
1638002438.958181;+0.002;-0.002;-0.002
1638002439.177995;+0.003;-0.003;-0.002
1638002439.39816;+0.003;-0.002;-0.002
1638002439.618354;+0.003;-0.003;-0.002
1638002439.838211;+0.002;-0.002;-0.002
1638002440.058218;+0.002;-0.003;-0.001
1638002440.278208;+0.002;-0.003;-0.003
1638002440.497818;+0.002;-0.002;-0.002
1638002440.718188;+0.003;-0.002;-0.002
1638002440.938166;+0.002;-0.002;-0.002
1638002441.158215;+0.001;-0.002;-0.002
1638002441.378119;+0.002;-0.002;-0.002
1638002441.598177;+0.003;-0.002;-0.001
1638002441.818208;+0.003;-0.002;-0.002
1638002442.03813;+0.002;-0.002;-0.002
1638002442.258268;+0.003;-0.003;-0.002
1638002442.477739;+0.003;-0.002;-0.001
1638002442.698112;+0.002;-0.002;-0.002
1638002442.918088;+0.002;-0.001;-0.002
1638002443.138217;+0.002;-0.002;-0.002
1638002443.357851;+0.003;-0.003;-0.002
1638002443.578134;+0.003;-0.002;-0.002
1638002443.798272;+0.004;-0.002;-0.002
1638002444.017104;+0.003;-0.002;-0.002
1638002444.237145;+0.002;-0.001;-0.002
1638002444.457187;+0.002;-0.003;-0.003
1638002444.677159;+0.003;-0.002;-0.002
1638002444.897161;+0.002;-0.002;-0.003
1638002445.117157;+0.003;-0.002;-0.001
1638002445.337145;+0.003;-0.002;-0.003
1638002445.557144;+0.002;-0.002;-0.001
1638002445.77718;+0.004;-0.002;-0.003
1638002445.997387;+0.003;-0.002;-0.002
1638002446.217174;+0.002;-0.002;-0.002
1638002446.437197;+0.002;-0.002;-0.002
1638002446.657158;+0.003;-0.002;-0.002
1638002446.877171;+0.003;-0.002;-0.001
1638002447.09714;+0.003;-0.002;-0.002
1638002447.317212;+0.003;-0.003;-0.002
1638002447.537192;+0.003;-0.002;-0.003
1638002447.757105;+0.002;-0.002;-0.002
1638002447.977202;+0.002;-0.003;-0.003
1638002448.196861;+0.002;-0.003;-0.002
1638002448.41675;+0.003;-0.002;-0.003
1638002448.637162;+0.002;-0.001;-0.003
1638002448.857076;+0.003;-0.002;-0.002
1638002449.077219;+0.003;-0.002;-0.003
1638002449.297243;+0.003;-0.003;-0.002
1638002449.517093;+0.003;-0.001;-0.002
1638002449.737218;+0.002;-0.002;-0.002
1638002449.957145;+0.002;-0.002;-0.002
1638002450.177151;+0.003;-0.002;-0.002
1638002450.396755;+0.003;-0.003;-0.002
1638002450.617202;+0.003;-0.002;-0.002
1638002450.837081;+0.002;-0.002;-0.002
1638002451.057141;+0.003;-0.002;-0.002
1638002451.277227;+0.003;-0.002;-0.002
1638002451.49612;+0.003;-0.003;-0.002
1638002451.716157;+0.003;-0.001;-0.002
1638002451.936101;+0.003;-0.003;-0.002
1638002452.156105;+0.002;-0.002;-0.002
1638002452.37634;+0.002;-0.002;-0.002
1638002452.596027;+0.003;-0.002;-0.002
1638002452.816088;+0.003;-0.002;-0.002
1638002453.036168;+0.003;-0.002;-0.002
1638002453.256275;+0.003;-0.002;-0.002
1638002453.476201;+0.003;-0.002;-0.002
1638002453.696141;+0.003;-0.002;-0.002
1638002453.916134;+0.002;-0.002;-0.001
1638002454.136136;+0.003;-0.002;-0.001
1638002454.356129;+0.004;-0.002;-0.002
1638002454.576125;+0.003;-0.001;-0.002
1638002454.796141;+0.003;-0.002;-0.002
1638002455.016139;+0.003;-0.002;-0.002
1638002455.236088;+0.003;-0.002;-0.002
1638002455.456117;+0.003;-0.002;-0.002
1638002455.675736;+0.002;-0.003;-0.003
1638002455.896122;+0.003;-0.001;-0.002
1638002456.116214;+0.002;-0.002;-0.003
1638002456.336192;+0.003;-0.002;-0.003
1638002456.555599;+0.002;-0.002;-0.003
1638002456.776138;+0.002;-0.003;-0.003
1638002456.996071;+0.003;-0.002;-0.002
1638002457.215807;+0.002;-0.002;-0.002
1638002457.435943;+0.003;-0.003;-0.002
1638002457.655672;+0.003;-0.002;-0.002
1638002457.875716;+0.003;-0.002;-0.001
1638002458.096078;+0.003;-0.002;-0.002
1638002458.316117;+0.002;-0.003;-0.002
1638002458.536167;+0.003;-0.001;-0.001
1638002458.755378;+0.003;-0.002;-0.002
1638002458.975098;+0.003;-0.002;-0.002
1638002459.195096;+0.003;-0.002;-0.002
1638002459.415315;+0.003;-0.002;-0.003
1638002459.63507;+0.003;-0.002;-0.002
1638002459.855055;+0.003;-0.002;-0.001
1638002460.075207;+0.003;-0.002;-0.003
1638002460.295198;+0.002;-0.002;-0.002
1638002460.514658;+0.003;-0.002;-0.002
1638002460.735091;+0.003;-0.003;-0.002
1638002460.955051;+0.003;-0.002;-0.002
1638002461.175164;+0.002;-0.002;-0.002
1638002461.394462;+0.002;-0.003;-0.002
1638002461.61513;+0.003;-0.001;-0.003
1638002461.835091;+0.003;-0.002;-0.002
1638002462.055114;+0.003;-0.002;-0.002
1638002462.275095;+0.002;-0.002;-0.002
1638002462.495212;+0.003;-0.002;-0.003
1638002462.715109;+0.003;-0.002;-0.002
1638002462.935093;+0.002;-0.002;-0.002
1638002463.155257;+0.003;-0.002;-0.003
1638002463.375082;+0.002;-0.002;-0.002
1638002463.594744;+0.003;-0.002;-0.002
1638002463.815102;+0.002;-0.002;-0.002
1638002464.035018;+0.002;-0.002;-0.003
1638002464.25514;+0.002;-0.003;-0.002
1638002464.475102;+0.002;-0.002;-0.002
1638002464.695344;+0.003;-0.002;-0.002
1638002464.915061;+0.002;-0.002;-0.002
1638002465.135033;+0.003;-0.002;-0.001
1638002465.355168;+0.003;-0.003;-0.002
1638002465.574644;+0.003;-0.003;-0.002
1638002465.795156;+0.003;-0.001;-0.002
1638002466.015066;+0.003;-0.002;-0.002
1638002466.235083;+0.003;-0.002;-0.002
1638002466.453853;+0.002;-0.001;-0.003
1638002466.673725;+0.002;-0.001;-0.001
1638002466.89417;+0.003;-0.003;-0.002
1638002467.114034;+0.002;-0.002;-0.002
1638002467.334069;+0.002;-0.001;-0.002
