time;x;y;z
1637967199.335821;+0.003;-0.002;-0.002
1637967199.555914;+0.002;-0.002;-0.001
1637967199.775825;+0.003;-0.002;-0.002
1637967199.995918;+0.003;-0.003;-0.002
1637967200.215774;+0.002;-0.002;-0.002
1637967200.435794;+0.002;-0.001;-0.002
1637967200.655949;+0.002;-0.002;-0.002
1637967200.875786;+0.002;-0.002;-0.002
1637967201.09586;+0.002;-0.003;-0.002
1637967201.315883;+0.003;-0.002;-0.002
1637967201.535894;+0.002;-0.003;-0.002
1637967201.755895;+0.002;-0.003;-0.002
1637967201.975824;+0.002;-0.002;-0.003
1637967202.195985;+0.002;-0.001;-0.002
1637967202.415867;+0.002;-0.002;-0.002
1637967202.635875;+0.002;-0.002;-0.001
1637967202.855477;+0.002;-0.003;-0.002
1637967203.07546;+0.003;-0.002;-0.002
1637967203.29484;+0.002;-0.002;-0.002
1637967203.514765;+0.002;-0.001;-0.002
1637967203.734802;+0.002;-0.002;-0.002
1637967203.954802;+0.002;-0.002;-0.002
1637967204.174806;+0.003;-0.002;-0.003
1637967204.395157;+0.003;-0.002;-0.002
1637967204.614937;+0.002;-0.002;-0.001
1637967204.834805;+0.003;-0.002;-0.002
1637967205.054844;+0.003;-0.003;-0.003
1637967205.274823;+0.002;-0.002;-0.002
1637967205.494533;+0.002;-0.002;-0.003
1637967205.704578;+0.003;-0.002;-0.002
1637967205.924862;+0.002;-0.002;-0.001
1637967206.144818;+0.003;-0.002;-0.002
1637967206.364728;+0.002;-0.002;-0.002
1637967206.584939;+0.001;-0.002;-0.002
1637967206.804798;+0.002;-0.001;-0.002
1637967207.024904;+0.002;-0.002;-0.002
1637967207.244506;+0.002;-0.003;-0.002
1637967207.464545;+0.002;-0.002;-0.003
1637967207.684651;+0.002;-0.002;-0.002
1637967207.904334;+0.003;-0.001;-0.002
1637967208.124896;+0.002;-0.002;-0.002
1637967208.344742;+0.002;-0.002;-0.002
1637967208.564835;+0.002;-0.003;-0.001
1637967208.784823;+0.002;-0.002;-0.002
1637967209.004772;+0.003;-0.002;-0.001
1637967209.224811;+0.003;-0.002;-0.001
