time;x;y;z
1637982571.604326;+0.002;-0.002;-0.002
1637982571.824341;+0.003;-0.002;-0.001
1637982572.044214;+0.003;-0.003;-0.003
1637982572.264188;+0.002;-0.002;-0.003
1637982572.484173;+0.002;-0.002;-0.001
1637982572.704317;+0.003;-0.002;-0.001
1637982572.923981;+0.003;-0.002;-0.003
1637982573.143929;+0.003;-0.003;-0.003
1637982573.364327;+0.003;-0.002;-0.002
1637982573.584226;+0.002;-0.002;-0.001
1637982573.804016;+0.003;-0.002;-0.002
1637982574.023938;+0.004;-0.001;-0.002
1637982574.243946;+0.003;-0.002;-0.003
1637982574.463309;+0.002;-0.001;-0.002
1637982574.6833;+0.002;-0.002;-0.002
1637982574.903322;+0.003;-0.003;-0.002
1637982575.124276;+0.002;-0.001;-0.002
1637982575.343251;+0.002;-0.003;-0.002
1637982575.563324;+0.003;-0.001;-0.002
1637982575.783308;+0.003;-0.002;-0.002
1637982576.00334;+0.002;-0.002;-0.001
1637982576.223282;+0.001;-0.002;-0.002
1637982576.44327;+0.002;-0.002;-0.001
1637982576.66325;+0.002;-0.002;-0.003
1637982576.883318;+0.002;-0.002;-0.001
1637982577.10333;+0.003;-0.002;-0.003
1637982577.323304;+0.002;-0.002;-0.002
1637982577.543166;+0.002;-0.002;-0.002
1637982577.763186;+0.002;-0.002;-0.002
1637982577.983034;+0.003;-0.002;-0.002
1637982578.203271;+0.002;-0.002;-0.002
1637982578.423302;+0.003;-0.002;-0.002
1637982578.643197;+0.003;-0.002;-0.002
1637982578.863276;+0.002;-0.002;-0.002
1637982579.083213;+0.003;-0.002;-0.002
1637982579.303263;+0.002;-0.002;-0.001
1637982579.523311;+0.002;-0.002;-0.001
1637982579.743182;+0.002;-0.002;-0.002
1637982579.963001;+0.002;-0.002;-0.003
1637982580.183296;+0.003;-0.003;-0.002
1637982580.403199;+0.003;-0.002;-0.003
1637982580.62318;+0.003;-0.002;-0.002
1637982580.843363;+0.002;-0.003;-0.002
1637982581.063314;+0.003;-0.003;-0.001
1637982581.283307;+0.002;-0.002;-0.002
1637982581.503067;+0.003;-0.002;-0.001
1637982581.723285;+0.003;-0.002;-0.002
1637982581.942279;+0.002;-0.001;-0.003
1637982582.162971;+0.002;-0.002;-0.002
1637982582.381886;+0.002;-0.003;-0.002
1637982582.592311;+0.003;-0.003;-0.002
1637982582.812135;+0.003;-0.002;-0.003
1637982583.03223;+0.002;-0.002;-0.002
1637982583.25219;+0.002;-0.002;-0.002
1637982583.472151;+0.003;-0.002;-0.001
1637982583.692264;+0.002;-0.002;-0.002
1637982583.912288;+0.002;-0.001;-0.002
1637982584.132347;+0.002;-0.002;-0.002
1637982584.351863;+0.002;-0.003;-0.003
1637982584.56226;+0.003;-0.002;-0.002
1637982584.782239;+0.003;-0.001;-0.002
1637982585.001896;+0.003;-0.003;-0.002
1637982585.211593;+0.003;-0.002;-0.003
1637982585.421525;+0.002;-0.003;-0.002
1637982585.632171;+0.003;-0.002;-0.002
1637982585.852195;+0.003;-0.002;-0.002
1637982586.072265;+0.003;-0.002;-0.001
1637982586.292297;+0.003;-0.003;-0.002
1637982586.512135;+0.003;-0.002;-0.002
1637982586.732137;+0.002;-0.002;-0.002
1637982586.952324;+0.003;-0.002;-0.002
1637982587.172276;+0.003;-0.003;-0.002
1637982587.39223;+0.003;-0.002;-0.002
1637982587.612224;+0.002;-0.003;-0.001
1637982587.83221;+0.003;-0.003;-0.003
1637982588.052237;+0.004;-0.003;-0.002
1637982588.271891;+0.002;-0.001;-0.002
1637982588.492142;+0.002;-0.003;-0.002
1637982588.712149;+0.003;-0.001;-0.002
1637982588.932289;+0.003;-0.002;-0.002
1637982589.151792;+0.002;-0.002;-0.002
1637982589.370789;+0.002;-0.002;-0.002
1637982589.591194;+0.002;-0.003;-0.002
1637982589.811146;+0.003;-0.002;-0.002
1637982590.031297;+0.002;-0.002;-0.001
1637982590.251212;+0.002;-0.003;-0.003
1637982590.471241;+0.003;-0.002;-0.003
1637982590.691202;+0.003;-0.002;-0.002
1637982590.9112;+0.002;-0.002;-0.002
1637982591.130887;+0.002;-0.002;-0.001
1637982591.340922;+0.003;-0.002;-0.002
1637982591.551296;+0.002;-0.002;-0.002
1637982591.771117;+0.002;-0.003;-0.002
1637982591.991416;+0.003;-0.001;-0.002
1637982592.211224;+0.002;-0.002;-0.002
1637982592.431264;+0.003;-0.003;-0.002
1637982592.651225;+0.003;-0.002;-0.003
1637982592.870988;+0.004;-0.002;-0.002
1637982593.091413;+0.003;-0.002;-0.002
1637982593.311157;+0.003;-0.003;-0.002
1637982593.531268;+0.003;-0.001;-0.002
1637982593.751273;+0.002;-0.002;-0.002
1637982593.97137;+0.003;-0.002;-0.003
1637982594.19119;+0.003;-0.002;-0.002
1637982594.411228;+0.002;-0.003;-0.003
1637982594.631145;+0.003;-0.002;-0.002
1637982594.851175;+0.002;-0.002;-0.002
1637982595.07132;+0.003;-0.002;-0.002
1637982595.291159;+0.003;-0.002;-0.003
1637982595.511235;+0.003;-0.002;-0.002
1637982595.731223;+0.003;-0.002;-0.001
1637982595.951217;+0.003;-0.002;-0.002
1637982596.171238;+0.003;-0.002;-0.002
1637982596.390763;+0.003;-0.002;-0.002
1637982596.611282;+0.002;-0.002;-0.003
1637982596.830233;+0.003;-0.003;-0.002
1637982597.05019;+0.002;-0.002;-0.002
1637982597.270177;+0.003;-0.002;-0.002
1637982597.490171;+0.003;-0.002;-0.003
1637982597.710253;+0.003;-0.003;-0.002
1637982597.930174;+0.003;-0.002;-0.003
1637982598.150254;+0.004;-0.002;-0.002
1637982598.370178;+0.002;-0.002;-0.001
1637982598.590175;+0.003;-0.002;-0.002
1637982598.810247;+0.003;-0.002;-0.003
1637982599.0302;+0.002;-0.002;-0.002
1637982599.249819;+0.003;-0.002;-0.002
1637982599.46019;+0.003;-0.003;-0.002
1637982599.680245;+0.002;-0.003;-0.002
1637982599.900235;+0.002;-0.002;-0.002
1637982600.120308;+0.002;-0.002;-0.003
1637982600.340271;+0.002;-0.001;-0.002
1637982600.559832;+0.002;-0.001;-0.001
1637982600.780265;+0.003;-0.002;-0.002
1637982601.000229;+0.003;-0.002;-0.003
1637982601.220345;+0.003;-0.002;-0.002
1637982601.442162;+0.004;-0.002;-0.003
1637982601.660241;+0.002;-0.002;-0.002
1637982601.880151;+0.002;-0.002;-0.002
1637982602.099999;+0.003;-0.003;-0.002
1637982602.320151;+0.002;-0.002;-0.002
1637982602.540181;+0.002;-0.002;-0.002
1637982602.760121;+0.002;-0.001;-0.002
1637982602.980118;+0.002;-0.002;-0.002
1637982603.20018;+0.003;-0.002;-0.003
1637982603.420156;+0.002;-0.002;-0.002
1637982603.64022;+0.002;-0.002;-0.002
1637982603.86017;+0.002;-0.002;-0.002
1637982604.080206;+0.003;-0.003;-0.002
1637982604.299158;+0.002;-0.002;-0.002
1637982604.519148;+0.003;-0.002;-0.002
1637982604.739152;+0.003;-0.002;-0.002
