time;x;y;z
1637995762.604376;+0.003;-0.001;-0.002
1637995762.824361;+0.002;-0.002;-0.001
1637995763.034331;+0.004;-0.002;-0.002
1637995763.254391;+0.002;-0.002;-0.002
1637995763.474416;+0.003;-0.002;-0.002
1637995763.694048;+0.003;-0.001;-0.002
1637995763.914096;+0.002;-0.002;-0.003
1637995764.134313;+0.003;-0.002;-0.002
1637995764.354326;+0.003;-0.002;-0.002
1637995764.574416;+0.003;-0.002;-0.002
1637995764.794421;+0.003;-0.002;-0.002
1637995765.014369;+0.003;-0.002;-0.002
1637995765.23334;+0.002;-0.002;-0.002
1637995765.452995;+0.004;-0.002;-0.001
1637995765.673319;+0.003;-0.002;-0.002
1637995765.893418;+0.002;-0.002;-0.002
1637995766.113005;+0.003;-0.002;-0.003
1637995766.33342;+0.002;-0.001;-0.003
1637995766.553454;+0.002;-0.002;-0.002
1637995766.773328;+0.003;-0.002;-0.002
1637995766.993358;+0.003;-0.002;-0.002
1637995767.213338;+0.003;-0.002;-0.002
1637995767.433408;+0.003;-0.002;-0.002
1637995767.653341;+0.002;-0.002;-0.002
1637995767.873265;+0.002;-0.002;-0.003
1637995768.09301;+0.004;-0.002;-0.001
1637995768.312882;+0.003;-0.003;-0.002
1637995768.533334;+0.002;-0.002;-0.001
1637995768.753331;+0.003;-0.002;-0.002
1637995768.97342;+0.003;-0.002;-0.002
1637995769.193336;+0.002;-0.002;-0.002
1637995769.413256;+0.003;-0.002;-0.002
1637995769.633424;+0.002;-0.003;-0.002
1637995769.853367;+0.002;-0.003;-0.002
1637995770.073333;+0.002;-0.002;-0.002
1637995770.293288;+0.003;-0.003;-0.002
1637995770.513262;+0.003;-0.003;-0.002
1637995770.733551;+0.003;-0.002;-0.002
1637995770.953306;+0.002;-0.002;-0.002
1637995771.173258;+0.003;-0.002;-0.002
1637995771.393271;+0.003;-0.001;-0.002
1637995771.613233;+0.003;-0.002;-0.002
1637995771.833422;+0.003;-0.002;-0.002
1637995772.053381;+0.003;-0.002;-0.003
1637995772.2733;+0.003;-0.003;-0.002
1637995772.493268;+0.004;-0.003;-0.003
1637995772.712237;+0.002;-0.002;-0.003
1637995772.932391;+0.003;-0.004;-0.003
1637995773.152278;+0.003;-0.002;-0.002
1637995773.372245;+0.003;-0.002;-0.002
1637995773.592269;+0.003;-0.002;-0.003
1637995773.812263;+0.002;-0.002;-0.002
1637995774.032379;+0.002;-0.002;-0.002
1637995774.25235;+0.003;-0.002;-0.002
1637995774.472377;+0.002;-0.003;-0.002
1637995774.692388;+0.002;-0.003;-0.002
1637995774.91234;+0.002;-0.002;-0.003
1637995775.132419;+0.003;-0.002;-0.002
1637995775.352267;+0.002;-0.002;-0.002
1637995775.572266;+0.003;-0.002;-0.002
1637995775.792276;+0.003;-0.002;-0.001
1637995776.012443;+0.003;-0.002;-0.003
1637995776.232059;+0.003;-0.002;-0.002
1637995776.452265;+0.002;-0.002;-0.002
1637995776.672388;+0.003;-0.003;-0.002
1637995776.892276;+0.002;-0.002;-0.003
1637995777.112335;+0.003;-0.002;-0.002
1637995777.332379;+0.003;-0.002;-0.002
1637995777.55224;+0.003;-0.002;-0.002
1637995777.772332;+0.002;-0.002;-0.002
1637995777.992319;+0.003;-0.002;-0.003
1637995778.212291;+0.002;-0.003;-0.002
1637995778.432331;+0.003;-0.002;-0.003
1637995778.652284;+0.002;-0.002;-0.001
1637995778.862378;+0.003;-0.002;-0.002
1637995779.082284;+0.003;-0.002;-0.002
1637995779.302323;+0.002;-0.003;-0.001
1637995779.522343;+0.003;-0.001;-0.003
1637995779.742274;+0.004;-0.002;-0.002
1637995779.962373;+0.003;-0.001;-0.002
1637995780.182433;+0.003;-0.002;-0.002
1637995780.401292;+0.003;-0.002;-0.002
1637995780.621249;+0.004;-0.001;-0.002
1637995780.841283;+0.004;-0.002;-0.002
1637995781.061407;+0.002;-0.002;-0.003
1637995781.280948;+0.003;-0.002;-0.002
1637995781.501404;+0.003;-0.003;-0.002
1637995781.720978;+0.003;-0.002;-0.002
1637995781.941231;+0.002;-0.002;-0.002
1637995782.161361;+0.004;-0.002;-0.003
1637995782.381302;+0.003;-0.002;-0.002
1637995782.601387;+0.003;-0.002;-0.003
1637995782.821304;+0.002;-0.002;-0.003
1637995783.041279;+0.003;-0.002;-0.002
1637995783.260866;+0.002;-0.002;-0.002
1637995783.480964;+0.002;-0.002;-0.003
1637995783.701341;+0.002;-0.002;-0.002
1637995783.921222;+0.003;-0.002;-0.002
1637995784.141374;+0.003;-0.002;-0.002
1637995784.361261;+0.003;-0.002;-0.002
1637995784.581399;+0.003;-0.003;-0.001
1637995784.801288;+0.003;-0.002;-0.002
1637995785.021286;+0.003;-0.002;-0.002
1637995785.241469;+0.003;-0.002;-0.002
1637995785.461278;+0.002;-0.002;-0.002
1637995785.681369;+0.003;-0.001;-0.002
1637995785.901273;+0.002;-0.003;-0.003
1637995786.12135;+0.002;-0.003;-0.003
1637995786.341317;+0.003;-0.001;-0.002
1637995786.561207;+0.002;-0.003;-0.001
1637995786.78125;+0.002;-0.003;-0.002
1637995787.001355;+0.003;-0.002;-0.003
1637995787.22101;+0.003;-0.002;-0.002
1637995787.440988;+0.003;-0.002;-0.002
1637995787.661211;+0.004;-0.003;-0.002
1637995787.880288;+0.003;-0.002;-0.002
1637995788.100293;+0.003;-0.002;-0.002
1637995788.320305;+0.002;-0.002;-0.002
1637995788.540311;+0.004;-0.001;-0.002
1637995788.760312;+0.003;-0.003;-0.001
1637995788.980311;+0.003;-0.002;-0.001
1637995789.200323;+0.003;-0.002;-0.002
1637995789.420247;+0.003;-0.002;-0.002
1637995789.640336;+0.002;-0.003;-0.002
1637995789.860264;+0.003;-0.003;-0.002
1637995790.080293;+0.003;-0.002;-0.002
1637995790.299852;+0.002;-0.001;-0.001
1637995790.520382;+0.003;-0.002;-0.002
1637995790.740281;+0.003;-0.001;-0.002
1637995790.960195;+0.002;-0.003;-0.002
1637995791.180268;+0.002;-0.002;-0.002
1637995791.400222;+0.002;-0.002;-0.001
1637995791.620306;+0.002;-0.002;-0.002
1637995791.840272;+0.003;-0.001;-0.001
1637995792.060304;+0.003;-0.002;-0.002
1637995792.280542;+0.002;-0.002;-0.002
1637995792.500288;+0.004;-0.002;-0.002
1637995792.710265;+0.003;-0.002;-0.002
1637995792.930272;+0.003;-0.002;-0.003
1637995793.150383;+0.002;-0.003;-0.002
1637995793.370253;+0.003;-0.003;-0.002
1637995793.590224;+0.003;-0.003;-0.002
1637995793.810315;+0.002;-0.002;-0.003
1637995794.030261;+0.003;-0.002;-0.002
1637995794.25029;+0.004;-0.002;-0.002
1637995794.470209;+0.003;-0.002;-0.002
1637995794.680191;+0.002;-0.003;-0.002
1637995794.900328;+0.002;-0.002;-0.003
1637995795.119237;+0.003;-0.002;-0.002
1637995795.339212;+0.004;-0.002;-0.002
1637995795.559178;+0.003;-0.002;-0.002
1637995795.779195;+0.002;-0.002;-0.002
1637995795.999316;+0.003;-0.002;-0.003
1637995796.219296;+0.003;-0.002;-0.003
1637995796.439291;+0.002;-0.002;-0.003
1637995796.65923;+0.003;-0.002;-0.003
1637995796.879222;+0.002;-0.003;-0.003
1637995797.098914;+0.004;-0.002;-0.002
1637995797.319295;+0.002;-0.002;-0.001
1637995797.539242;+0.002;-0.004;-0.002
1637995797.75916;+0.004;-0.002;-0.002
1637995797.979327;+0.003;-0.003;-0.002
1637995798.199201;+0.003;-0.002;-0.002
1637995798.419196;+0.003;-0.002;-0.003
1637995798.638911;+0.003;-0.002;-0.002
1637995798.859147;+0.002;-0.003;-0.003
1637995799.079346;+0.002;-0.001;-0.002
1637995799.299268;+0.003;-0.002;-0.002
1637995799.519192;+0.003;-0.002;-0.002
1637995799.739157;+0.003;-0.002;-0.002
1637995799.959128;+0.003;-0.003;-0.002
1637995800.179266;+0.003;-0.003;-0.002
1637995800.399328;+0.003;-0.003;-0.002
1637995800.619389;+0.003;-0.002;-0.002
1637995800.839226;+0.003;-0.002;-0.001
1637995801.05924;+0.002;-0.002;-0.002
1637995801.279364;+0.003;-0.001;-0.002
1637995801.499226;+0.003;-0.002;-0.002
1637995801.719863;+0.002;-0.002;-0.002
1637995801.938768;+0.003;-0.002;-0.002
1637995802.159295;+0.002;-0.002;-0.003
1637995802.378981;+0.004;-0.002;-0.001
1637995802.598209;+0.003;-0.002;-0.002
1637995802.818239;+0.002;-0.002;-0.002
1637995803.038258;+0.002;-0.003;-0.002
1637995803.258313;+0.002;-0.002;-0.003
1637995803.478174;+0.002;-0.002;-0.002
1637995803.698184;+0.002;-0.003;-0.002
1637995803.918243;+0.003;-0.002;-0.002
1637995804.138146;+0.002;-0.002;-0.002
1637995804.357998;+0.004;-0.003;-0.002
1637995804.577803;+0.003;-0.003;-0.002
1637995804.798274;+0.002;-0.002;-0.003
1637995805.018172;+0.003;-0.002;-0.002
1637995805.238198;+0.002;-0.003;-0.001
1637995805.458264;+0.003;-0.003;-0.002
1637995805.678148;+0.003;-0.002;-0.002
1637995805.898134;+0.002;-0.002;-0.001
1637995806.118142;+0.002;-0.002;-0.002
1637995806.33827;+0.003;-0.003;-0.003
1637995806.557903;+0.002;-0.002;-0.002
1637995806.77809;+0.002;-0.002;-0.002
1637995806.998115;+0.003;-0.002;-0.003
1637995807.218108;+0.002;-0.002;-0.002
1637995807.438155;+0.001;-0.002;-0.002
1637995807.658163;+0.002;-0.002;-0.002
1637995807.878154;+0.002;-0.003;-0.001
1637995808.098282;+0.003;-0.002;-0.002
1637995808.318303;+0.002;-0.002;-0.003
1637995808.538187;+0.002;-0.002;-0.002
1637995808.758198;+0.002;-0.002;-0.002
1637995808.978177;+0.003;-0.002;-0.001
1637995809.198266;+0.003;-0.002;-0.002
1637995809.418259;+0.004;-0.002;-0.003
1637995809.638213;+0.002;-0.002;-0.001
1637995809.85811;+0.002;-0.002;-0.002
1637995810.07711;+0.003;-0.002;-0.002
1637995810.297233;+0.003;-0.002;-0.002
1637995810.517158;+0.003;-0.002;-0.001
1637995810.737344;+0.002;-0.003;-0.003
1637995810.957114;+0.002;-0.002;-0.002
1637995811.177194;+0.003;-0.003;-0.003
1637995811.397175;+0.003;-0.001;-0.003
1637995811.616815;+0.002;-0.002;-0.001
1637995811.837302;+0.002;-0.002;-0.002
1637995812.057087;+0.002;-0.002;-0.002
1637995812.277141;+0.003;-0.002;-0.002
1637995812.497254;+0.003;-0.002;-0.002
1637995812.717213;+0.003;-0.002;-0.002
1637995812.937191;+0.003;-0.002;-0.001
1637995813.157144;+0.002;-0.002;-0.001
1637995813.377193;+0.003;-0.002;-0.002
1637995813.59714;+0.003;-0.003;-0.003
1637995813.81718;+0.002;-0.002;-0.003
1637995814.03724;+0.003;-0.002;-0.002
1637995814.257147;+0.003;-0.002;-0.002
1637995814.477429;+0.003;-0.002;-0.001
1637995814.697067;+0.004;-0.003;-0.002
1637995814.9171;+0.003;-0.002;-0.002
1637995815.137195;+0.003;-0.002;-0.001
1637995815.357063;+0.003;-0.003;-0.002
1637995815.576709;+0.002;-0.002;-0.003
1637995815.797146;+0.002;-0.002;-0.001
1637995816.017192;+0.003;-0.003;-0.002
1637995816.237183;+0.002;-0.002;-0.002
1637995816.457255;+0.002;-0.001;-0.002
1637995816.677144;+0.002;-0.002;-0.002
1637995816.897058;+0.002;-0.002;-0.002
1637995817.117202;+0.002;-0.002;-0.002
1637995817.337142;+0.002;-0.002;-0.002
1637995817.556204;+0.002;-0.003;-0.002
1637995817.776222;+0.003;-0.002;-0.002
1637995817.996057;+0.002;-0.003;-0.003
1637995818.215724;+0.003;-0.003;-0.003
1637995818.436261;+0.003;-0.002;-0.002
1637995818.657286;+0.002;-0.003;-0.002
1637995818.876091;+0.002;-0.002;-0.003
1637995819.09606;+0.003;-0.002;-0.001
1637995819.316208;+0.003;-0.002;-0.002
1637995819.536147;+0.002;-0.003;-0.002
1637995819.755656;+0.003;-0.002;-0.002
1637995819.976086;+0.003;-0.003;-0.002
1637995820.196235;+0.002;-0.002;-0.002
1637995820.41609;+0.003;-0.002;-0.002
1637995820.636219;+0.003;-0.002;-0.002
1637995820.856148;+0.003;-0.002;-0.002
1637995821.076311;+0.003;-0.003;-0.002
1637995821.296056;+0.003;-0.002;-0.002
1637995821.516229;+0.003;-0.003;-0.001
1637995821.735955;+0.004;-0.002;-0.002
1637995821.955737;+0.003;-0.003;-0.003
1637995822.176113;+0.003;-0.002;-0.003
1637995822.3961;+0.002;-0.002;-0.003
1637995822.615767;+0.003;-0.001;-0.002
1637995822.836066;+0.002;-0.002;-0.002
1637995823.056137;+0.002;-0.002;-0.002
1637995823.276187;+0.002;-0.003;-0.001
1637995823.496241;+0.002;-0.003;-0.002
1637995823.716103;+0.002;-0.002;-0.002
1637995823.93607;+0.002;-0.003;-0.002
1637995824.156091;+0.003;-0.002;-0.002
1637995824.366043;+0.002;-0.002;-0.002
1637995824.585765;+0.003;-0.002;-0.002
1637995824.80571;+0.003;-0.003;-0.002
1637995825.025026;+0.002;-0.002;-0.003
1637995825.244997;+0.002;-0.002;-0.002
1637995825.46501;+0.003;-0.002;-0.001
1637995825.685271;+0.002;-0.002;-0.002
1637995825.905066;+0.004;-0.002;-0.002
1637995826.125121;+0.003;-0.003;-0.002
1637995826.345158;+0.002;-0.002;-0.002
1637995826.565198;+0.003;-0.003;-0.002
1637995826.785073;+0.003;-0.002;-0.003
1637995827.005077;+0.003;-0.002;-0.001
1637995827.225079;+0.003;-0.002;-0.002
1637995827.445208;+0.003;-0.002;-0.002
1637995827.665156;+0.003;-0.003;-0.002
1637995827.885251;+0.002;-0.002;-0.002
1637995828.105125;+0.003;-0.001;-0.002
1637995828.32512;+0.002;-0.002;-0.002
1637995828.545188;+0.002;-0.002;-0.002
1637995828.76514;+0.002;-0.002;-0.002
1637995828.98515;+0.002;-0.001;-0.002
1637995829.205128;+0.003;-0.002;-0.001
1637995829.42514;+0.003;-0.001;-0.002
1637995829.635173;+0.003;-0.002;-0.002
1637995829.855088;+0.003;-0.002;-0.002
1637995830.07509;+0.003;-0.001;-0.003
1637995830.295056;+0.003;-0.002;-0.002
1637995830.515157;+0.002;-0.002;-0.001
1637995830.735075;+0.003;-0.001;-0.002
1637995830.95512;+0.003;-0.002;-0.002
1637995831.17502;+0.003;-0.002;-0.003
1637995831.395153;+0.003;-0.002;-0.002
1637995831.615228;+0.004;-0.003;-0.001
1637995831.834979;+0.002;-0.002;-0.002
1637995832.055109;+0.002;-0.002;-0.002
1637995832.27463;+0.002;-0.002;-0.002
1637995832.494017;+0.002;-0.001;-0.002
1637995832.714091;+0.002;-0.002;-0.003
1637995832.934143;+0.002;-0.002;-0.002
1637995833.154051;+0.003;-0.002;-0.002
1637995833.374025;+0.002;-0.002;-0.002
1637995833.594111;+0.003;-0.002;-0.001
1637995833.813695;+0.003;-0.001;-0.002
1637995834.034107;+0.002;-0.002;-0.002
1637995834.254098;+0.003;-0.001;-0.002
1637995834.474027;+0.003;-0.002;-0.003
1637995834.694138;+0.003;-0.002;-0.002
1637995834.914068;+0.003;-0.003;-0.002
1637995835.135043;+0.003;-0.002;-0.001
1637995835.353771;+0.003;-0.002;-0.002
1637995835.574001;+0.002;-0.002;-0.003
1637995835.794054;+0.003;-0.002;-0.002
1637995836.013694;+0.002;-0.002;-0.002
1637995836.234078;+0.003;-0.002;-0.003
1637995836.454035;+0.003;-0.003;-0.001
1637995836.674046;+0.002;-0.003;-0.002
1637995836.894066;+0.002;-0.002;-0.002
1637995837.113851;+0.002;-0.002;-0.002
1637995837.333957;+0.003;-0.003;-0.002
1637995837.554041;+0.002;-0.002;-0.002
1637995837.774033;+0.002;-0.002;-0.002
1637995837.994035;+0.003;-0.003;-0.002
1637995838.213933;+0.003;-0.001;-0.002
1637995838.434099;+0.002;-0.002;-0.002
1637995838.654054;+0.003;-0.002;-0.002
1637995838.874273;+0.003;-0.001;-0.002
1637995839.094011;+0.002;-0.002;-0.002
1637995839.314064;+0.002;-0.001;-0.002
1637995839.533757;+0.002;-0.003;-0.002
1637995839.754052;+0.002;-0.002;-0.002
1637995839.973078;+0.003;-0.002;-0.003
1637995840.193026;+0.003;-0.003;-0.002
1637995840.413086;+0.002;-0.003;-0.002
1637995840.634041;+0.002;-0.002;-0.002
1637995840.853026;+0.002;-0.002;-0.001
1637995841.073077;+0.002;-0.002;-0.002
1637995841.29293;+0.003;-0.002;-0.002
1637995841.512939;+0.003;-0.002;-0.001
1637995841.733249;+0.002;-0.003;-0.002
1637995841.95302;+0.003;-0.003;-0.002
1637995842.172979;+0.003;-0.002;-0.002
1637995842.39302;+0.002;-0.002;-0.003
1637995842.612953;+0.003;-0.002;-0.002
1637995842.833017;+0.002;-0.002;-0.002
1637995843.053232;+0.003;-0.002;-0.002
1637995843.273017;+0.003;-0.002;-0.002
1637995843.492918;+0.002;-0.002;-0.002
1637995843.713113;+0.002;-0.002;-0.003
1637995843.932253;+0.003;-0.002;-0.003
1637995844.153084;+0.002;-0.002;-0.001
1637995844.373001;+0.002;-0.001;-0.002
1637995844.593017;+0.002;-0.002;-0.002
1637995844.812989;+0.002;-0.002;-0.002
1637995845.032976;+0.003;-0.002;-0.002
1637995845.253075;+0.003;-0.002;-0.002
1637995845.473016;+0.004;-0.003;-0.002
1637995845.693111;+0.002;-0.002;-0.001
1637995845.912975;+0.003;-0.002;-0.002
1637995846.133039;+0.003;-0.002;-0.002
1637995846.353065;+0.004;-0.003;-0.002
1637995846.572919;+0.002;-0.002;-0.003
1637995846.793118;+0.004;-0.002;-0.002
1637995847.012985;+0.003;-0.002;-0.002
1637995847.233009;+0.002;-0.002;-0.002
1637995847.452014;+0.003;-0.002;-0.002
1637995847.671952;+0.003;-0.002;-0.002
1637995847.892171;+0.002;-0.002;-0.001
1637995848.111996;+0.003;-0.003;-0.002
1637995848.33204;+0.002;-0.002;-0.002
1637995848.55202;+0.002;-0.001;-0.001
1637995848.772041;+0.002;-0.002;-0.002
1637995848.991676;+0.003;-0.001;-0.001
1637995849.212002;+0.002;-0.002;-0.003
1637995849.432077;+0.003;-0.002;-0.002
1637995849.651903;+0.001;-0.002;-0.002
1637995849.872161;+0.003;-0.003;-0.002
1637995850.092022;+0.003;-0.002;-0.003
1637995850.312036;+0.002;-0.002;-0.002
1637995850.532029;+0.003;-0.002;-0.002
1637995850.752006;+0.002;-0.002;-0.001
1637995850.971439;+0.002;-0.002;-0.003
1637995851.19201;+0.003;-0.002;-0.002
1637995851.411962;+0.003;-0.002;-0.001
1637995851.631713;+0.002;-0.002;-0.001
1637995851.852231;+0.003;-0.002;-0.003
1637995852.072028;+0.003;-0.002;-0.002
1637995852.291982;+0.002;-0.001;-0.002
1637995852.511887;+0.003;-0.002;-0.002
1637995852.732083;+0.002;-0.003;-0.003
1637995852.951503;+0.002;-0.003;-0.002
1637995853.171682;+0.003;-0.001;-0.002
1637995853.392046;+0.003;-0.002;-0.003
1637995853.611935;+0.002;-0.002;-0.001
1637995853.831743;+0.002;-0.003;-0.002
1637995854.051938;+0.002;-0.002;-0.003
1637995854.272011;+0.002;-0.003;-0.002
1637995854.49197;+0.003;-0.003;-0.002
1637995854.711567;+0.004;-0.002;-0.002
1637995854.931068;+0.002;-0.001;-0.002
1637995855.150929;+0.002;-0.001;-0.002
1637995855.370666;+0.003;-0.002;-0.002
1637995855.590923;+0.003;-0.002;-0.002
1637995855.811054;+0.002;-0.001;-0.002
1637995856.030991;+0.002;-0.002;-0.003
1637995856.250969;+0.002;-0.002;-0.001
1637995856.47104;+0.003;-0.002;-0.002
1637995856.691019;+0.003;-0.002;-0.002
1637995856.911032;+0.004;-0.002;-0.002
1637995857.130988;+0.002;-0.002;-0.003
1637995857.350987;+0.002;-0.002;-0.002
1637995857.570988;+0.002;-0.002;-0.002
1637995857.790729;+0.002;-0.003;-0.003
1637995858.010966;+0.002;-0.002;-0.003
1637995858.230642;+0.003;-0.002;-0.002
1637995858.450922;+0.002;-0.001;-0.002
1637995858.670889;+0.002;-0.001;-0.002
1637995858.891051;+0.002;-0.003;-0.001
1637995859.110625;+0.003;-0.002;-0.003
1637995859.330917;+0.002;-0.002;-0.001
1637995859.551248;+0.002;-0.002;-0.002
1637995859.770943;+0.002;-0.002;-0.002
1637995859.991005;+0.003;-0.002;-0.002
1637995860.210508;+0.004;-0.002;-0.003
1637995860.430861;+0.003;-0.002;-0.002
1637995860.651279;+0.002;-0.002;-0.001
1637995860.870711;+0.003;-0.003;-0.002
1637995861.090544;+0.003;-0.003;-0.002
1637995861.310878;+0.003;-0.002;-0.002
1637995861.530971;+0.003;-0.002;-0.003
1637995861.750955;+0.001;-0.002;-0.001
1637995861.970956;+0.003;-0.002;-0.003
1637995862.190931;+0.003;-0.003;-0.001
1637995862.40983;+0.003;-0.002;-0.003
1637995862.631072;+0.003;-0.002;-0.002
1637995862.850016;+0.004;-0.002;-0.002
1637995863.070021;+0.003;-0.003;-0.002
1637995863.290887;+0.003;-0.004;-0.003
1637995863.51;+0.003;-0.002;-0.002
1637995863.729847;+0.002;-0.001;-0.001
1637995863.949929;+0.002;-0.002;-0.002
1637995864.169974;+0.002;-0.002;-0.002
1637995864.389839;+0.002;-0.002;-0.002
1637995864.610133;+0.003;-0.002;-0.002
1637995864.829947;+0.002;-0.002;-0.002
1637995865.049801;+0.002;-0.001;-0.001
1637995865.269862;+0.002;-0.002;-0.002
1637995865.489836;+0.002;-0.003;-0.002
1637995865.709663;+0.003;-0.002;-0.001
1637995865.929538;+0.002;-0.003;-0.001
1637995866.150155;+0.002;-0.001;-0.002
1637995866.359869;+0.002;-0.003;-0.002
1637995866.579907;+0.002;-0.003;-0.002
1637995866.799972;+0.002;-0.003;-0.002
1637995867.019874;+0.003;-0.002;-0.003
1637995867.239837;+0.003;-0.002;-0.003
