time;x;y;z
1637980375.538675;+0.003;-0.002;-0.002
1637980375.759047;+0.003;-0.002;-0.002
1637980375.979033;+0.002;-0.002;-0.002
1637980376.19907;+0.003;-0.002;-0.002
1637980376.418997;+0.002;-0.002;-0.001
1637980376.639201;+0.003;-0.002;-0.003
1637980376.859004;+0.002;-0.002;-0.002
1637980377.079021;+0.003;-0.002;-0.001
1637980377.299119;+0.002;-0.003;-0.002
1637980377.519026;+0.003;-0.003;-0.001
1637980377.737831;+0.002;-0.002;-0.002
1637980377.947713;+0.003;-0.003;-0.002
1637980378.158132;+0.002;-0.003;-0.003
1637980378.378029;+0.003;-0.002;-0.003
1637980378.598017;+0.002;-0.002;-0.002
1637980378.818013;+0.003;-0.002;-0.003
1637980379.037994;+0.003;-0.002;-0.003
1637980379.258109;+0.001;-0.003;-0.002
1637980379.478152;+0.002;-0.002;-0.002
1637980379.69806;+0.002;-0.002;-0.003
1637980379.91809;+0.002;-0.002;-0.002
1637980380.138056;+0.003;-0.003;-0.002
1637980380.358192;+0.004;-0.003;-0.001
1637980380.578033;+0.001;-0.003;-0.003
1637980380.798044;+0.002;-0.002;-0.003
1637980381.018042;+0.003;-0.001;-0.002
1637980381.23816;+0.002;-0.002;-0.002
1637980381.457826;+0.002;-0.002;-0.003
1637980381.678071;+0.002;-0.001;-0.002
1637980381.898155;+0.002;-0.002;-0.001
1637980382.118049;+0.003;-0.002;-0.002
1637980382.338118;+0.003;-0.002;-0.002
1637980382.558096;+0.003;-0.002;-0.002
1637980382.778106;+0.002;-0.002;-0.003
1637980382.998123;+0.002;-0.002;-0.003
1637980383.218082;+0.002;-0.001;-0.002
1637980383.438061;+0.003;-0.003;-0.002
1637980383.657997;+0.003;-0.002;-0.002
1637980383.877975;+0.002;-0.002;-0.002
1637980384.097978;+0.003;-0.001;-0.002
1637980384.318082;+0.003;-0.002;-0.002
1637980384.538218;+0.003;-0.002;-0.003
1637980384.748112;+0.003;-0.002;-0.002
1637980384.967935;+0.002;-0.002;-0.002
1637980385.187982;+0.002;-0.002;-0.002
1637980385.407004;+0.002;-0.002;-0.002
1637980385.626797;+0.003;-0.002;-0.003
1637980385.837071;+0.003;-0.002;-0.002
1637980386.057038;+0.002;-0.001;-0.003
1637980386.27713;+0.003;-0.002;-0.002
1637980386.496969;+0.003;-0.002;-0.002
1637980386.717209;+0.002;-0.002;-0.003
1637980386.936949;+0.002;-0.002;-0.002
1637980387.157003;+0.003;-0.001;-0.003
1637980387.37665;+0.002;-0.002;-0.003
