time;x;y;z
1638019949.52823;+0.001;-0.002;-0.002
1638019949.748216;+0.003;-0.002;-0.003
1638019949.968687;+0.003;-0.001;-0.002
1638019950.18884;+0.002;-0.003;-0.002
1638019950.408823;+0.003;-0.001;-0.002
1638019950.628734;+0.002;-0.002;-0.002
1638019950.848679;+0.003;-0.002;-0.002
1638019951.068682;+0.003;-0.003;-0.002
1638019951.288739;+0.004;-0.003;-0.002
1638019951.508383;+0.002;-0.002;-0.002
1638019951.728722;+0.004;-0.002;-0.002
1638019951.948646;+0.003;-0.002;-0.003
1638019952.168674;+0.003;-0.001;-0.002
1638019952.388741;+0.003;-0.003;-0.002
1638019952.608654;+0.002;-0.003;-0.002
1638019952.828678;+0.004;-0.003;-0.002
1638019953.048728;+0.002;-0.002;-0.002
1638019953.268984;+0.002;-0.002;-0.002
1638019953.487689;+0.003;-0.003;-0.002
1638019953.707732;+0.002;-0.001;-0.001
1638019953.92778;+0.002;-0.002;-0.001
1638019954.147597;+0.003;-0.001;-0.002
1638019954.367729;+0.002;-0.002;-0.003
1638019954.587743;+0.003;-0.002;-0.002
1638019954.807233;+0.003;-0.001;-0.002
1638019955.027591;+0.002;-0.003;-0.002
1638019955.247642;+0.002;-0.002;-0.001
1638019955.467571;+0.003;-0.002;-0.002
1638019955.687682;+0.003;-0.002;-0.002
1638019955.907529;+0.002;-0.002;-0.002
1638019956.127698;+0.002;-0.002;-0.002
1638019956.347784;+0.003;-0.003;-0.002
1638019956.567467;+0.002;-0.003;-0.002
1638019956.787683;+0.002;-0.003;-0.002
1638019957.007547;+0.002;-0.002;-0.002
1638019957.227698;+0.003;-0.002;-0.002
1638019957.447661;+0.002;-0.003;-0.002
1638019957.667901;+0.003;-0.001;-0.002
1638019957.887558;+0.003;-0.002;-0.001
1638019958.107539;+0.002;-0.002;-0.002
1638019958.327798;+0.003;-0.003;-0.002
1638019958.547647;+0.003;-0.003;-0.002
1638019958.76754;+0.004;-0.003;-0.002
1638019958.987509;+0.003;-0.002;-0.003
1638019959.207593;+0.003;-0.003;-0.002
1638019959.427699;+0.003;-0.003;-0.002
1638019959.64727;+0.004;-0.003;-0.003
1638019959.867749;+0.003;-0.002;-0.002
1638019960.087651;+0.002;-0.003;-0.002
1638019960.307598;+0.002;-0.002;-0.002
1638019960.527532;+0.002;-0.003;-0.002
1638019960.747586;+0.003;-0.002;-0.002
1638019960.967537;+0.003;-0.003;-0.002
1638019961.186583;+0.003;-0.002;-0.003
1638019961.406826;+0.002;-0.003;-0.002
1638019961.626539;+0.004;-0.003;-0.002
1638019961.846822;+0.003;-0.003;-0.002
1638019962.066543;+0.003;-0.002;-0.002
1638019962.286504;+0.003;-0.003;-0.002
1638019962.506648;+0.002;-0.003;-0.002
1638019962.726489;+0.002;-0.001;-0.002
1638019962.946694;+0.004;-0.002;-0.003
1638019963.166551;+0.002;-0.003;-0.002
1638019963.386598;+0.002;-0.003;-0.003
1638019963.606598;+0.003;-0.002;-0.002
1638019963.826582;+0.004;-0.003;-0.002
1638019964.0466;+0.003;-0.002;-0.002
1638019964.266551;+0.002;-0.003;-0.002
1638019964.486353;+0.002;-0.002;-0.003
1638019964.706401;+0.003;-0.001;-0.002
1638019964.926702;+0.003;-0.002;-0.002
1638019965.146709;+0.004;-0.003;-0.002
1638019965.366571;+0.003;-0.003;-0.002
1638019965.586685;+0.003;-0.003;-0.002
1638019965.79655;+0.003;-0.002;-0.004
1638019966.016678;+0.003;-0.003;-0.002
1638019966.236721;+0.002;-0.003;-0.002
1638019966.456737;+0.002;-0.002;-0.002
1638019966.676634;+0.003;-0.002;-0.002
1638019966.896574;+0.003;-0.003;-0.002
1638019967.116568;+0.003;-0.002;-0.002
1638019967.336552;+0.003;-0.001;-0.002
1638019967.556226;+0.002;-0.002;-0.002
1638019967.776164;+0.003;-0.002;-0.002
1638019967.996685;+0.003;-0.002;-0.002
1638019968.216596;+0.003;-0.002;-0.002
1638019968.435633;+0.003;-0.003;-0.002
1638019968.655551;+0.004;-0.003;-0.001
1638019968.87565;+0.004;-0.002;-0.002
1638019969.095553;+0.003;-0.003;-0.002
1638019969.315671;+0.003;-0.002;-0.002
1638019969.535255;+0.002;-0.003;-0.001
1638019969.755246;+0.004;-0.002;-0.002
1638019969.975571;+0.003;-0.003;-0.002
1638019970.19557;+0.003;-0.002;-0.002
1638019970.415587;+0.002;-0.003;-0.002
1638019970.635505;+0.002;-0.002;-0.002
1638019970.855594;+0.002;-0.001;-0.002
1638019971.075573;+0.002;-0.002;-0.002
1638019971.295544;+0.002;-0.003;-0.003
1638019971.515266;+0.002;-0.002;-0.002
1638019971.73545;+0.004;-0.003;-0.003
1638019971.955667;+0.002;-0.002;-0.002
1638019972.175522;+0.002;-0.002;-0.003
1638019972.395594;+0.003;-0.003;-0.002
1638019972.615596;+0.003;-0.002;-0.002
1638019972.835518;+0.003;-0.002;-0.002
1638019973.055524;+0.004;-0.003;-0.002
1638019973.275565;+0.003;-0.003;-0.002
1638019973.495645;+0.002;-0.002;-0.002
1638019973.715541;+0.003;-0.003;-0.002
1638019973.935529;+0.003;-0.002;-0.002
1638019974.155508;+0.003;-0.002;-0.002
1638019974.375558;+0.003;-0.002;-0.002
1638019974.595251;+0.002;-0.001;-0.002
1638019974.815521;+0.003;-0.001;-0.001
1638019975.025651;+0.002;-0.002;-0.002
1638019975.245733;+0.003;-0.002;-0.002
1638019975.465575;+0.003;-0.003;-0.002
1638019975.685575;+0.003;-0.003;-0.002
1638019975.904459;+0.003;-0.002;-0.002
1638019976.124523;+0.003;-0.002;-0.002
1638019976.344576;+0.003;-0.003;-0.003
1638019976.564596;+0.003;-0.002;-0.001
1638019976.784637;+0.002;-0.002;-0.002
1638019977.004488;+0.003;-0.002;-0.002
1638019977.224593;+0.002;-0.003;-0.002
1638019977.444542;+0.003;-0.002;-0.002
1638019977.663862;+0.003;-0.003;-0.003
1638019977.874201;+0.004;-0.001;-0.002
1638019978.09445;+0.004;-0.003;-0.002
1638019978.314677;+0.002;-0.002;-0.001
1638019978.534539;+0.002;-0.001;-0.003
1638019978.754766;+0.003;-0.002;-0.002
1638019978.974566;+0.002;-0.003;-0.002
1638019979.194542;+0.003;-0.001;-0.002
1638019979.414589;+0.003;-0.002;-0.003
1638019979.634194;+0.003;-0.003;-0.002
