time;x;y;z
1637956219.747632;+0.002;-0.003;-0.001
1637956219.9677;+0.003;-0.001;-0.002
1637956220.187824;+0.002;-0.001;-0.002
1637956220.40769;+0.003;-0.002;-0.002
1637956220.62788;+0.002;-0.002;-0.001
1637956220.847892;+0.003;-0.002;-0.003
1637956221.067733;+0.003;-0.002;-0.001
1637956221.287703;+0.002;-0.001;-0.002
1637956221.507876;+0.003;-0.002;-0.002
1637956221.727779;+0.002;-0.001;-0.002
1637956221.947733;+0.002;-0.002;-0.002
1637956222.167727;+0.003;-0.002;-0.002
1637956222.387666;+0.003;-0.002;-0.001
1637956222.607699;+0.002;-0.002;-0.001
1637956222.827703;+0.002;-0.001;-0.002
1637956223.047692;+0.003;-0.002;-0.002
1637956223.26702;+0.002;-0.002;-0.002
1637956223.47768;+0.003;-0.002;-0.003
1637956223.69791;+0.003;-0.002;-0.002
1637956223.917638;+0.002;-0.002;-0.001
1637956224.137642;+0.002;-0.002;-0.001
1637956224.35773;+0.002;-0.003;-0.002
1637956224.577661;+0.003;-0.002;-0.001
1637956224.797738;+0.003;-0.002;-0.002
1637956225.017727;+0.002;-0.002;-0.002
1637956225.237712;+0.002;-0.002;-0.002
1637956225.457369;+0.002;-0.002;-0.002
1637956225.677302;+0.002;-0.002;-0.001
1637956225.897723;+0.003;-0.002;-0.002
1637956226.116757;+0.002;-0.001;-0.002
1637956226.336592;+0.002;-0.002;-0.002
1637956226.556535;+0.002;-0.002;-0.002
1637956226.776542;+0.003;-0.002;-0.001
1637956226.996771;+0.003;-0.003;-0.002
1637956227.216779;+0.003;-0.003;-0.002
1637956227.436309;+0.002;-0.001;-0.002
1637956227.646227;+0.003;-0.001;-0.002
1637956227.856573;+0.002;-0.003;-0.002
1637956228.076868;+0.003;-0.001;-0.001
1637956228.296737;+0.002;-0.002;-0.001
1637956228.516721;+0.002;-0.003;-0.002
1637956228.736659;+0.002;-0.002;-0.001
1637956228.956649;+0.002;-0.003;-0.002
1637956229.176535;+0.002;-0.001;-0.002
1637956229.396657;+0.002;-0.003;-0.002
1637956229.616587;+0.003;-0.002;-0.002
1637956229.836581;+0.003;-0.001;-0.002
1637956230.056672;+0.004;-0.002;-0.002
1637956230.27665;+0.002;-0.001;-0.002
1637956230.496516;+0.002;-0.002;-0.001
1637956230.716588;+0.002;-0.002;-0.001
1637956230.936526;+0.002;-0.002;-0.001
1637956231.15678;+0.002;-0.002;-0.001
1637956231.376558;+0.002;-0.002;-0.002
1637956231.596411;+0.003;-0.001;-0.002
1637956231.816649;+0.003;-0.002;-0.002
1637956232.036564;+0.003;-0.002;-0.002
1637956232.256768;+0.002;-0.002;-0.002
1637956232.476738;+0.001;-0.002;-0.001
1637956232.696831;+0.003;-0.002;-0.001
1637956232.916574;+0.002;-0.002;-0.002
1637956233.135559;+0.002;-0.001;-0.002
1637956233.355651;+0.002;-0.002;-0.002
1637956233.575573;+0.002;-0.002;-0.001
1637956233.796682;+0.002;-0.002;-0.002
1637956234.0155;+0.003;-0.002;-0.001
1637956234.235717;+0.002;-0.002;-0.002
1637956234.455527;+0.002;-0.002;-0.001
1637956234.675531;+0.003;-0.002;-0.002
1637956234.895689;+0.003;-0.002;-0.002
1637956235.115499;+0.003;-0.002;-0.002
1637956235.336773;+0.002;-0.002;-0.002
1637956235.555523;+0.001;-0.002;-0.003
1637956235.775556;+0.002;-0.001;-0.002
1637956235.99553;+0.003;-0.002;-0.002
1637956236.215482;+0.003;-0.002;-0.002
1637956236.435304;+0.002;-0.001;-0.002
1637956236.655533;+0.002;-0.002;-0.002
1637956236.875653;+0.003;-0.002;-0.002
1637956237.095559;+0.003;-0.001;-0.001
1637956237.315623;+0.004;-0.002;-0.002
1637956237.535316;+0.003;-0.002;-0.002
1637956237.755539;+0.003;-0.001;-0.002
1637956237.975729;+0.002;-0.002;-0.002
1637956238.195498;+0.003;-0.002;-0.002
1637956238.415857;+0.002;-0.002;-0.002
1637956238.635552;+0.002;-0.002;-0.002
1637956238.8555;+0.002;-0.002;-0.002
1637956239.075713;+0.002;-0.001;-0.002
1637956239.29551;+0.002;-0.002;-0.001
1637956239.515205;+0.003;-0.002;-0.001
1637956239.735162;+0.003;-0.002;-0.002
1637956239.955509;+0.002;-0.002;-0.001
1637956240.175476;+0.003;-0.001;-0.002
1637956240.395632;+0.003;-0.002;-0.002
1637956240.614757;+0.002;-0.001;-0.001
1637956240.834575;+0.002;-0.002;-0.002
1637956241.05451;+0.002;-0.002;-0.002
1637956241.274545;+0.003;-0.002;-0.002
1637956241.494586;+0.002;-0.003;-0.002
1637956241.714719;+0.003;-0.002;-0.002
1637956241.934524;+0.003;-0.001;-0.002
1637956242.154508;+0.003;-0.003;-0.003
1637956242.374714;+0.002;-0.001;-0.002
1637956242.594113;+0.003;-0.002;-0.002
1637956242.804535;+0.002;-0.003;-0.002
1637956243.024562;+0.003;-0.001;-0.002
1637956243.244544;+0.002;-0.002;-0.002
1637956243.464589;+0.003;-0.001;-0.003
1637956243.684523;+0.002;-0.002;-0.002
1637956243.904633;+0.003;-0.002;-0.001
1637956244.124527;+0.002;-0.002;-0.002
1637956244.344645;+0.003;-0.002;-0.002
1637956244.564637;+0.003;-0.002;-0.002
1637956244.784566;+0.002;-0.001;-0.003
1637956245.00451;+0.003;-0.002;-0.002
1637956245.224474;+0.002;-0.001;-0.002
1637956245.444681;+0.002;-0.002;-0.002
1637956245.664536;+0.002;-0.002;-0.002
1637956245.884673;+0.002;-0.002;-0.002
1637956246.104553;+0.002;-0.002;-0.002
1637956246.324553;+0.003;-0.002;-0.002
1637956246.544559;+0.002;-0.002;-0.002
1637956246.764498;+0.002;-0.001;-0.001
1637956246.984636;+0.002;-0.002;-0.001
1637956247.204535;+0.004;-0.003;-0.001
1637956247.424435;+0.003;-0.001;-0.003
1637956247.644194;+0.002;-0.002;-0.002
1637956247.864558;+0.003;-0.002;-0.002
1637956248.083533;+0.002;-0.002;-0.002
1637956248.303516;+0.003;-0.002;-0.001
1637956248.523706;+0.002;-0.002;-0.001
1637956248.743517;+0.002;-0.003;-0.001
1637956248.963566;+0.002;-0.001;-0.002
1637956249.183583;+0.003;-0.001;-0.003
1637956249.403447;+0.002;-0.002;-0.002
1637956249.623477;+0.002;-0.001;-0.002
1637956249.84322;+0.002;-0.002;-0.002
1637956250.053764;+0.003;-0.001;-0.001
1637956250.273586;+0.002;-0.001;-0.002
1637956250.493578;+0.003;-0.001;-0.002
1637956250.713514;+0.002;-0.001;-0.001
1637956250.93348;+0.002;-0.001;-0.002
1637956251.153235;+0.002;-0.001;-0.002
