time;x;y;z
1638015551.739279;+0.003;-0.002;-0.002
1638015551.959341;+0.003;-0.003;-0.002
1638015552.17917;+0.003;-0.002;-0.003
1638015552.399176;+0.003;-0.002;-0.003
1638015552.61894;+0.002;-0.001;-0.002
1638015552.839206;+0.003;-0.001;-0.002
1638015553.0593;+0.003;-0.002;-0.002
1638015553.279188;+0.003;-0.003;-0.002
1638015553.489243;+0.003;-0.002;-0.002
1638015553.709339;+0.003;-0.001;-0.002
1638015553.92828;+0.002;-0.003;-0.002
1638015554.148223;+0.003;-0.002;-0.002
1638015554.368208;+0.004;-0.003;-0.003
1638015554.588315;+0.003;-0.002;-0.002
1638015554.808338;+0.003;-0.002;-0.002
1638015555.028382;+0.003;-0.002;-0.002
1638015555.24819;+0.002;-0.002;-0.002
1638015555.468194;+0.003;-0.002;-0.002
1638015555.68824;+0.004;-0.003;-0.001
1638015555.907893;+0.004;-0.003;-0.002
1638015556.127818;+0.003;-0.003;-0.002
1638015556.348231;+0.004;-0.002;-0.003
1638015556.568209;+0.003;-0.003;-0.003
1638015556.788226;+0.003;-0.002;-0.002
1638015557.008206;+0.002;-0.002;-0.002
1638015557.228207;+0.003;-0.003;-0.002
1638015557.448242;+0.003;-0.003;-0.001
1638015557.66831;+0.001;-0.001;-0.002
1638015557.887857;+0.002;-0.002;-0.002
1638015558.108279;+0.002;-0.003;-0.001
1638015558.328157;+0.003;-0.002;-0.002
1638015558.548229;+0.004;-0.002;-0.002
1638015558.767979;+0.003;-0.002;-0.003
1638015558.987917;+0.004;-0.002;-0.002
1638015559.208235;+0.003;-0.002;-0.003
1638015559.428136;+0.003;-0.003;-0.003
1638015559.64816;+0.003;-0.002;-0.003
1638015559.868144;+0.004;-0.002;-0.002
1638015560.088145;+0.002;-0.001;-0.002
1638015560.308164;+0.003;-0.002;-0.002
1638015560.528237;+0.004;-0.002;-0.002
1638015560.748235;+0.003;-0.002;-0.002
1638015560.967892;+0.002;-0.003;-0.002
1638015561.187876;+0.002;-0.001;-0.003
1638015561.407172;+0.002;-0.002;-0.002
1638015561.627178;+0.003;-0.002;-0.003
1638015561.847221;+0.002;-0.002;-0.002
1638015562.067274;+0.003;-0.003;-0.002
1638015562.287269;+0.004;-0.003;-0.003
1638015562.508166;+0.003;-0.002;-0.003
1638015562.727333;+0.003;-0.002;-0.002
1638015562.946709;+0.003;-0.002;-0.003
1638015563.167147;+0.003;-0.002;-0.002
1638015563.387217;+0.003;-0.002;-0.001
1638015563.607149;+0.003;-0.002;-0.001
1638015563.826789;+0.002;-0.003;-0.001
1638015564.046757;+0.003;-0.002;-0.003
1638015564.267168;+0.003;-0.002;-0.002
1638015564.487143;+0.002;-0.002;-0.002
1638015564.707283;+0.002;-0.002;-0.002
1638015564.927153;+0.003;-0.002;-0.003
1638015565.147052;+0.003;-0.002;-0.002
1638015565.367149;+0.003;-0.003;-0.001
1638015565.587159;+0.003;-0.002;-0.002
1638015565.8072;+0.004;-0.002;-0.003
1638015566.027161;+0.003;-0.001;-0.001
1638015566.247186;+0.003;-0.003;-0.002
1638015566.467207;+0.004;-0.001;-0.003
1638015566.687186;+0.004;-0.003;-0.002
1638015566.906827;+0.002;-0.002;-0.003
1638015567.126783;+0.003;-0.003;-0.003
1638015567.347117;+0.002;-0.003;-0.003
1638015567.567064;+0.002;-0.003;-0.002
1638015567.787292;+0.004;-0.001;-0.002
1638015568.007143;+0.004;-0.003;-0.002
1638015568.227066;+0.003;-0.003;-0.002
1638015568.447092;+0.004;-0.002;-0.002
1638015568.666069;+0.003;-0.002;-0.002
1638015568.886219;+0.002;-0.001;-0.002
1638015569.106197;+0.003;-0.002;-0.002
1638015569.326079;+0.002;-0.002;-0.002
