time;x;y;z
1638008955.484279;+0.003;-0.002;-0.002
1638008955.704365;+0.002;-0.002;-0.002
1638008955.924201;+0.002;-0.002;-0.002
1638008956.144369;+0.002;-0.002;-0.002
1638008956.363916;+0.002;-0.003;-0.002
1638008956.584281;+0.003;-0.002;-0.003
1638008956.80431;+0.002;-0.002;-0.002
1638008957.024277;+0.003;-0.001;-0.001
1638008957.244508;+0.003;-0.003;-0.002
1638008957.464198;+0.003;-0.002;-0.001
1638008957.674245;+0.003;-0.002;-0.002
1638008957.894181;+0.002;-0.003;-0.002
1638008958.113335;+0.003;-0.002;-0.001
1638008958.332981;+0.004;-0.002;-0.002
1638008958.553233;+0.002;-0.003;-0.002
1638008958.773353;+0.003;-0.001;-0.002
1638008958.993288;+0.003;-0.002;-0.002
1638008959.213488;+0.002;-0.001;-0.002
1638008959.433288;+0.003;-0.002;-0.001
1638008959.653331;+0.002;-0.002;-0.002
1638008959.873291;+0.004;-0.002;-0.003
1638008960.093278;+0.002;-0.002;-0.001
1638008960.313269;+0.002;-0.001;-0.002
1638008960.533278;+0.003;-0.002;-0.002
1638008960.753268;+0.003;-0.002;-0.002
1638008960.973244;+0.004;-0.003;-0.003
1638008961.193262;+0.003;-0.002;-0.002
1638008961.413283;+0.003;-0.002;-0.002
1638008961.633269;+0.003;-0.003;-0.002
1638008961.85329;+0.002;-0.002;-0.003
1638008962.073266;+0.002;-0.003;-0.002
1638008962.293288;+0.002;-0.001;-0.002
1638008962.51329;+0.002;-0.003;-0.002
1638008962.723298;+0.002;-0.001;-0.002
1638008962.943241;+0.002;-0.001;-0.002
1638008963.163252;+0.002;-0.003;-0.002
1638008963.383263;+0.003;-0.002;-0.002
1638008963.603306;+0.002;-0.002;-0.002
1638008963.823229;+0.002;-0.003;-0.002
1638008964.042981;+0.003;-0.002;-0.002
1638008964.26339;+0.003;-0.002;-0.002
1638008964.483197;+0.003;-0.002;-0.001
1638008964.702847;+0.003;-0.003;-0.002
1638008964.92326;+0.002;-0.002;-0.002
1638008965.143308;+0.003;-0.002;-0.002
1638008965.363191;+0.003;-0.002;-0.001
1638008965.582287;+0.002;-0.002;-0.002
1638008965.802191;+0.002;-0.002;-0.002
1638008966.022159;+0.003;-0.003;-0.002
