time;x;y;z
1638006756.3985;+0.002;-0.002;-0.002
1638006756.618907;+0.002;-0.002;-0.003
1638006756.838926;+0.003;-0.001;-0.002
1638006757.058882;+0.003;-0.002;-0.002
1638006757.278882;+0.002;-0.002;-0.002
1638006757.498863;+0.003;-0.002;-0.002
1638006757.718901;+0.002;-0.002;-0.002
1638006757.938854;+0.002;-0.003;-0.001
1638006758.158839;+0.003;-0.003;-0.002
1638006758.378912;+0.003;-0.002;-0.001
1638006758.598814;+0.002;-0.002;-0.002
1638006758.818812;+0.003;-0.002;-0.002
1638006759.038597;+0.003;-0.002;-0.001
1638006759.258927;+0.002;-0.002;-0.001
1638006759.478914;+0.003;-0.002;-0.001
1638006759.698874;+0.004;-0.002;-0.001
1638006759.918903;+0.002;-0.003;-0.002
1638006760.138488;+0.002;-0.002;-0.002
1638006760.358894;+0.003;-0.001;-0.003
1638006760.578796;+0.002;-0.003;-0.002
1638006760.799024;+0.003;-0.001;-0.001
1638006761.018978;+0.002;-0.001;-0.002
1638006761.239045;+0.003;-0.003;-0.002
1638006761.458883;+0.002;-0.002;-0.002
1638006761.678814;+0.002;-0.002;-0.003
1638006761.898915;+0.002;-0.003;-0.002
1638006762.118864;+0.003;-0.001;-0.003
1638006762.33784;+0.002;-0.002;-0.002
1638006762.557874;+0.002;-0.001;-0.002
1638006762.777784;+0.002;-0.003;-0.003
1638006762.997897;+0.003;-0.002;-0.002
1638006763.21739;+0.003;-0.003;-0.002
1638006763.437819;+0.002;-0.002;-0.002
1638006763.657821;+0.003;-0.001;-0.002
1638006763.877888;+0.002;-0.001;-0.002
1638006764.097919;+0.002;-0.003;-0.002
1638006764.317851;+0.003;-0.002;-0.002
1638006764.537847;+0.004;-0.003;-0.001
1638006764.757887;+0.003;-0.002;-0.002
1638006764.977844;+0.003;-0.002;-0.002
1638006765.197822;+0.003;-0.002;-0.002
1638006765.417778;+0.003;-0.003;-0.002
1638006765.637772;+0.003;-0.003;-0.002
1638006765.857764;+0.003;-0.002;-0.001
1638006766.077893;+0.003;-0.003;-0.002
1638006766.297874;+0.003;-0.002;-0.002
1638006766.517783;+0.002;-0.003;-0.002
1638006766.737791;+0.003;-0.003;-0.002
1638006766.957891;+0.002;-0.003;-0.002
1638006767.178043;+0.004;-0.002;-0.002
1638006767.397805;+0.003;-0.002;-0.003
1638006767.617747;+0.002;-0.002;-0.003
1638006767.837803;+0.002;-0.001;-0.002
1638006768.05792;+0.001;-0.002;-0.002
1638006768.277823;+0.003;-0.002;-0.002
1638006768.497766;+0.001;-0.001;-0.002
1638006768.717758;+0.004;-0.003;-0.002
1638006768.93777;+0.003;-0.003;-0.002
1638006769.157841;+0.004;-0.002;-0.002
1638006769.377379;+0.003;-0.003;-0.002
1638006769.597778;+0.003;-0.003;-0.001
1638006769.816738;+0.002;-0.001;-0.002
1638006770.036584;+0.002;-0.003;-0.002
1638006770.256872;+0.003;-0.003;-0.001
1638006770.476901;+0.003;-0.002;-0.002
1638006770.696893;+0.002;-0.002;-0.001
1638006770.916773;+0.003;-0.002;-0.002
1638006771.136864;+0.002;-0.002;-0.002
1638006771.356856;+0.003;-0.002;-0.002
1638006771.576992;+0.003;-0.002;-0.002
1638006771.796743;+0.002;-0.003;-0.001
1638006772.016789;+0.003;-0.001;-0.002
1638006772.236419;+0.002;-0.002;-0.002
1638006772.456845;+0.003;-0.003;-0.002
1638006772.676808;+0.002;-0.002;-0.002
1638006772.896802;+0.004;-0.003;-0.002
1638006773.116826;+0.002;-0.002;-0.003
1638006773.336816;+0.003;-0.002;-0.003
1638006773.556727;+0.002;-0.002;-0.002
1638006773.776807;+0.003;-0.002;-0.001
1638006773.996821;+0.003;-0.002;-0.003
1638006774.216874;+0.002;-0.002;-0.002
1638006774.436402;+0.003;-0.002;-0.002
1638006774.656777;+0.002;-0.002;-0.003
1638006774.876774;+0.004;-0.002;-0.003
1638006775.096793;+0.003;-0.002;-0.001
1638006775.316829;+0.002;-0.002;-0.001
1638006775.536787;+0.003;-0.002;-0.002
1638006775.756763;+0.002;-0.001;-0.002
1638006775.976784;+0.003;-0.003;-0.002
1638006776.196817;+0.003;-0.003;-0.003
1638006776.417082;+0.003;-0.002;-0.002
1638006776.636855;+0.002;-0.002;-0.002
1638006776.856757;+0.002;-0.003;-0.002
1638006777.076843;+0.002;-0.003;-0.002
1638006777.295751;+0.003;-0.002;-0.001
1638006777.515859;+0.003;-0.002;-0.002
1638006777.735826;+0.003;-0.002;-0.002
1638006777.955797;+0.002;-0.003;-0.002
1638006778.175751;+0.002;-0.001;-0.001
1638006778.395401;+0.002;-0.002;-0.002
1638006778.615846;+0.002;-0.001;-0.002
1638006778.835736;+0.003;-0.002;-0.001
1638006779.055388;+0.003;-0.002;-0.003
1638006779.275385;+0.003;-0.002;-0.002
1638006779.496049;+0.002;-0.003;-0.002
1638006779.71573;+0.003;-0.003;-0.002
1638006779.935776;+0.003;-0.003;-0.002
