time;x;y;z
1638000160.07444;+0.003;-0.003;-0.001
1638000160.294;+0.003;-0.003;-0.002
1638000160.514471;+0.003;-0.002;-0.002
1638000160.734384;+0.002;-0.003;-0.002
1638000160.95444;+0.002;-0.002;-0.001
1638000161.174355;+0.004;-0.002;-0.002
1638000161.394373;+0.003;-0.003;-0.002
1638000161.614432;+0.003;-0.002;-0.001
1638000161.834524;+0.003;-0.002;-0.002
1638000162.054692;+0.002;-0.002;-0.002
1638000162.274375;+0.004;-0.003;-0.002
1638000162.494368;+0.003;-0.003;-0.002
1638000162.714423;+0.002;-0.002;-0.002
1638000162.934336;+0.003;-0.003;-0.002
1638000163.154351;+0.002;-0.002;-0.002
1638000163.37405;+0.003;-0.002;-0.002
1638000163.594428;+0.002;-0.002;-0.002
1638000163.814355;+0.003;-0.002;-0.001
1638000164.034348;+0.003;-0.002;-0.002
1638000164.254428;+0.003;-0.002;-0.002
1638000164.474273;+0.003;-0.002;-0.002
1638000164.694051;+0.003;-0.002;-0.002
1638000164.914321;+0.003;-0.003;-0.002
1638000165.134473;+0.003;-0.003;-0.002
1638000165.353382;+0.002;-0.003;-0.001
1638000165.573265;+0.003;-0.002;-0.002
1638000165.793456;+0.004;-0.002;-0.003
1638000166.013341;+0.002;-0.001;-0.002
1638000166.233416;+0.003;-0.001;-0.002
1638000166.453362;+0.002;-0.003;-0.002
1638000166.673441;+0.003;-0.003;-0.002
1638000166.893376;+0.003;-0.003;-0.002
1638000167.112975;+0.003;-0.001;-0.002
1638000167.333345;+0.003;-0.001;-0.002
1638000167.553342;+0.002;-0.002;-0.002
1638000167.773385;+0.002;-0.003;-0.003
1638000167.993408;+0.002;-0.002;-0.002
1638000168.213361;+0.003;-0.002;-0.002
1638000168.433409;+0.004;-0.002;-0.002
1638000168.653369;+0.003;-0.002;-0.002
1638000168.873316;+0.002;-0.002;-0.003
1638000169.093332;+0.002;-0.001;-0.003
1638000169.313441;+0.003;-0.003;-0.001
1638000169.533439;+0.002;-0.002;-0.003
1638000169.743446;+0.003;-0.002;-0.002
1638000169.963438;+0.002;-0.001;-0.002
1638000170.183003;+0.002;-0.002;-0.002
1638000170.403335;+0.003;-0.002;-0.002
1638000170.623412;+0.002;-0.003;-0.002
