time;x;y;z
1637973787.152128;+0.002;-0.001;-0.002
1637973787.372101;+0.003;-0.003;-0.002
1637973787.592175;+0.002;-0.002;-0.002
1637973787.81207;+0.003;-0.002;-0.002
1637973788.032091;+0.003;-0.001;-0.002
1637973788.252187;+0.003;-0.002;-0.001
1637973788.472291;+0.003;-0.002;-0.002
1637973788.692142;+0.002;-0.002;-0.001
1637973788.912111;+0.003;-0.002;-0.001
1637973789.132123;+0.003;-0.002;-0.003
1637973789.352251;+0.003;-0.002;-0.002
1637973789.572125;+0.003;-0.002;-0.002
1637973789.79215;+0.003;-0.001;-0.002
1637973790.012258;+0.002;-0.002;-0.002
1637973790.232306;+0.003;-0.002;-0.001
1637973790.452183;+0.003;-0.001;-0.002
1637973790.672053;+0.002;-0.002;-0.002
1637973790.892123;+0.002;-0.001;-0.002
1637973791.112131;+0.002;-0.002;-0.002
1637973791.332068;+0.003;-0.002;-0.002
1637973791.552105;+0.002;-0.002;-0.002
1637973791.772123;+0.002;-0.002;-0.001
1637973791.991747;+0.003;-0.001;-0.002
1637973792.211572;+0.003;-0.001;-0.002
1637973792.432371;+0.002;-0.001;-0.001
1637973792.651988;+0.003;-0.002;-0.001
1637973792.872113;+0.002;-0.001;-0.002
1637973793.092031;+0.002;-0.003;-0.001
1637973793.312081;+0.002;-0.002;-0.002
1637973793.531737;+0.002;-0.002;-0.002
1637973793.751671;+0.002;-0.002;-0.002
1637973793.972059;+0.002;-0.001;-0.002
1637973794.190736;+0.002;-0.001;-0.002
1637973794.401018;+0.001;-0.001;-0.002
1637973794.621676;+0.003;-0.001;-0.002
1637973794.841007;+0.001;-0.003;-0.002
1637973795.061314;+0.001;-0.001;-0.001
1637973795.281009;+0.004;-0.003;-0.002
1637973795.501211;+0.002;-0.002;-0.002
1637973795.721009;+0.002;-0.002;-0.002
1637973795.941156;+0.002;-0.002;-0.001
1637973796.161067;+0.001;-0.002;-0.001
1637973796.381044;+0.002;-0.002;-0.002
1637973796.601136;+0.003;-0.001;-0.002
1637973796.820995;+0.002;-0.001;-0.002
1637973797.040772;+0.002;-0.001;-0.002
1637973797.260593;+0.003;-0.002;-0.001
1637973797.471021;+0.003;-0.002;-0.001
1637973797.691079;+0.002;-0.003;-0.002
1637973797.911042;+0.002;-0.001;-0.002
1637973798.131071;+0.003;-0.001;-0.002
1637973798.351093;+0.002;-0.002;-0.002
1637973798.571054;+0.003;-0.001;-0.003
1637973798.791069;+0.001;-0.002;-0.001
1637973799.010778;+0.003;-0.001;-0.002
1637973799.230383;+0.002;-0.002;-0.002
1637973799.45112;+0.003;-0.001;-0.002
1637973799.67112;+0.002;-0.002;-0.002
1637973799.891055;+0.002;-0.001;-0.002
1637973800.111156;+0.002;-0.002;-0.002
1637973800.331153;+0.002;-0.001;-0.002
1637973800.551047;+0.002;-0.002;-0.003
1637973800.771112;+0.003;-0.001;-0.002
1637973800.991159;+0.002;-0.002;-0.002
1637973801.210553;+0.003;-0.002;-0.002
1637973801.431003;+0.003;-0.002;-0.001
1637973801.649985;+0.002;-0.002;-0.002
1637973801.870183;+0.003;-0.002;-0.002
1637973802.090111;+0.002;-0.001;-0.001
1637973802.309978;+0.002;-0.002;-0.002
1637973802.530024;+0.003;-0.001;-0.002
1637973802.750121;+0.002;-0.003;-0.002
1637973802.97006;+0.003;-0.002;-0.001
1637973803.190007;+0.002;-0.001;-0.001
1637973803.410049;+0.002;-0.002;-0.002
1637973803.629984;+0.003;-0.001;-0.002
1637973803.85008;+0.003;-0.002;-0.002
1637973804.069776;+0.002;-0.001;-0.002
1637973804.289993;+0.001;-0.001;-0.002
1637973804.510079;+0.003;-0.002;-0.002
1637973804.729985;+0.001;-0.001;-0.002
1637973804.950025;+0.002;-0.001;-0.002
1637973805.170083;+0.002;-0.002;-0.002
1637973805.389932;+0.003;-0.003;-0.002
1637973805.610029;+0.002;-0.002;-0.001
1637973805.830011;+0.003;-0.001;-0.002
1637973806.050061;+0.001;-0.002;-0.002
1637973806.269999;+0.003;-0.002;-0.002
1637973806.489961;+0.001;-0.002;-0.001
1637973806.709945;+0.003;-0.002;-0.001
1637973806.929971;+0.002;-0.002;-0.002
1637973807.15005;+0.003;-0.001;-0.002
1637973807.370002;+0.002;-0.002;-0.002
1637973807.589991;+0.002;-0.002;-0.002
1637973807.809987;+0.002;-0.001;-0.003
1637973808.030005;+0.003;-0.002;-0.001
1637973808.25009;+0.002;-0.001;-0.002
1637973808.469979;+0.002;-0.002;-0.002
1637973808.689991;+0.002;-0.001;-0.002
1637973808.910051;+0.003;-0.001;-0.002
1637973809.129096;+0.002;-0.001;-0.001
1637973809.349017;+0.003;-0.003;-0.002
1637973809.569037;+0.002;-0.002;-0.002
1637973809.789035;+0.003;-0.001;-0.002
1637973810.009057;+0.003;-0.003;-0.002
1637973810.228589;+0.002;-0.002;-0.002
1637973810.438664;+0.002;-0.002;-0.001
1637973810.658993;+0.002;-0.000;-0.002
1637973810.879001;+0.002;-0.001;-0.002
1637973811.099066;+0.003;-0.001;-0.002
1637973811.318972;+0.003;-0.002;-0.002
1637973811.539072;+0.002;-0.002;-0.002
1637973811.758994;+0.002;-0.001;-0.002
1637973811.979025;+0.003;-0.001;-0.001
