time;x;y;z
1637971591.247102;+0.002;-0.002;-0.002
1637971591.467205;+0.002;-0.002;-0.002
1637971591.687095;+0.003;-0.001;-0.002
1637971591.907209;+0.002;-0.001;-0.002
1637971592.12713;+0.002;-0.001;-0.002
1637971592.347151;+0.002;-0.001;-0.002
1637971592.567093;+0.003;-0.002;-0.002
1637971592.787117;+0.003;-0.002;-0.001
1637971593.007396;+0.003;-0.001;-0.002
1637971593.227163;+0.002;-0.002;-0.001
1637971593.447127;+0.003;-0.003;-0.002
1637971593.666118;+0.002;-0.002;-0.003
1637971593.88606;+0.002;-0.002;-0.002
1637971594.10612;+0.002;-0.001;-0.002
1637971594.326152;+0.003;-0.002;-0.001
1637971594.546187;+0.003;-0.001;-0.003
1637971594.766174;+0.002;-0.003;-0.002
1637971594.986151;+0.002;-0.002;-0.002
1637971595.206148;+0.002;-0.002;-0.002
1637971595.426202;+0.002;-0.002;-0.002
1637971595.646211;+0.003;-0.002;-0.002
1637971595.866193;+0.002;-0.003;-0.003
1637971596.085846;+0.001;-0.002;-0.002
1637971596.306262;+0.003;-0.001;-0.001
1637971596.526158;+0.003;-0.001;-0.002
1637971596.746117;+0.003;-0.002;-0.001
1637971596.966145;+0.003;-0.002;-0.002
1637971597.186239;+0.003;-0.002;-0.002
1637971597.406114;+0.003;-0.001;-0.002
1637971597.626132;+0.002;-0.002;-0.002
1637971597.84613;+0.002;-0.002;-0.002
1637971598.066152;+0.002;-0.002;-0.002
1637971598.286209;+0.003;-0.002;-0.002
1637971598.506152;+0.002;-0.002;-0.002
1637971598.726082;+0.003;-0.001;-0.002
1637971598.946112;+0.003;-0.001;-0.002
1637971599.166183;+0.002;-0.001;-0.002
1637971599.386159;+0.002;-0.002;-0.002
1637971599.605749;+0.002;-0.002;-0.002
1637971599.826172;+0.002;-0.002;-0.002
1637971600.046257;+0.002;-0.001;-0.001
1637971600.266163;+0.002;-0.001;-0.002
1637971600.486133;+0.003;-0.001;-0.002
1637971600.706058;+0.002;-0.002;-0.003
1637971600.926144;+0.003;-0.002;-0.002
1637971601.145093;+0.003;-0.002;-0.001
1637971601.365327;+0.003;-0.002;-0.003
1637971601.585037;+0.002;-0.002;-0.001
1637971601.80506;+0.002;-0.001;-0.002
1637971602.025048;+0.003;-0.002;-0.002
1637971602.245228;+0.003;-0.002;-0.003
1637971602.465167;+0.002;-0.002;-0.002
1637971602.684997;+0.002;-0.002;-0.002
1637971602.895015;+0.003;-0.001;-0.002
1637971603.11505;+0.002;-0.002;-0.002
1637971603.335103;+0.003;-0.002;-0.002
1637971603.555132;+0.002;-0.001;-0.003
1637971603.775124;+0.003;-0.002;-0.002
1637971603.995115;+0.003;-0.002;-0.003
1637971604.215088;+0.002;-0.002;-0.001
1637971604.435179;+0.001;-0.001;-0.001
1637971604.655065;+0.003;-0.002;-0.002
1637971604.87509;+0.002;-0.001;-0.002
1637971605.095096;+0.002;-0.002;-0.002
1637971605.315156;+0.001;-0.001;-0.002
1637971605.535176;+0.003;-0.002;-0.001
1637971605.754677;+0.002;-0.002;-0.001
1637971605.975123;+0.003;-0.001;-0.002
1637971606.195033;+0.003;-0.001;-0.002
1637971606.415137;+0.002;-0.002;-0.002
1637971606.635045;+0.003;-0.002;-0.001
1637971606.854708;+0.002;-0.002;-0.003
1637971607.075017;+0.003;-0.001;-0.001
1637971607.294979;+0.002;-0.002;-0.002
1637971607.51507;+0.002;-0.003;-0.002
1637971607.735118;+0.002;-0.002;-0.002
1637971607.95511;+0.002;-0.003;-0.001
1637971608.175127;+0.002;-0.002;-0.002
1637971608.395138;+0.002;-0.001;-0.001
1637971608.61419;+0.002;-0.002;-0.001
1637971608.834258;+0.002;-0.001;-0.002
1637971609.054243;+0.002;-0.002;-0.001
1637971609.274156;+0.001;-0.001;-0.002
1637971609.493775;+0.003;-0.002;-0.002
1637971609.704116;+0.003;-0.001;-0.002
1637971609.924121;+0.003;-0.000;-0.003
1637971610.144084;+0.002;-0.001;-0.001
1637971610.364093;+0.002;-0.001;-0.001
1637971610.584208;+0.002;-0.002;-0.001
1637971610.803683;+0.003;-0.002;-0.002
1637971611.014013;+0.003;-0.002;-0.002
1637971611.234002;+0.002;-0.002;-0.002
1637971611.454195;+0.003;-0.002;-0.001
1637971611.674257;+0.002;-0.001;-0.002
1637971611.89415;+0.002;-0.002;-0.002
1637971612.114077;+0.001;-0.002;-0.001
1637971612.324039;+0.003;-0.002;-0.002
1637971612.54407;+0.003;-0.002;-0.002
1637971612.764387;+0.002;-0.002;-0.002
1637971612.984095;+0.002;-0.001;-0.001
1637971613.204081;+0.002;-0.002;-0.002
1637971613.42407;+0.002;-0.002;-0.001
1637971613.644087;+0.002;-0.002;-0.001
1637971613.864108;+0.003;-0.003;-0.003
1637971614.084095;+0.002;-0.002;-0.002
1637971614.304077;+0.003;-0.001;-0.002
1637971614.524192;+0.001;-0.002;-0.002
1637971614.74404;+0.002;-0.002;-0.001
1637971614.964097;+0.003;-0.001;-0.002
1637971615.184056;+0.002;-0.002;-0.002
1637971615.404265;+0.002;-0.001;-0.002
1637971615.624062;+0.003;-0.002;-0.002
1637971615.844092;+0.002;-0.003;-0.002
1637971616.063139;+0.002;-0.001;-0.002
1637971616.283034;+0.003;-0.002;-0.001
1637971616.502805;+0.002;-0.002;-0.001
1637971616.71308;+0.001;-0.002;-0.002
1637971616.933084;+0.001;-0.001;-0.002
1637971617.153068;+0.003;-0.002;-0.002
1637971617.37306;+0.001;-0.001;-0.002
1637971617.592671;+0.003;-0.001;-0.001
1637971617.803105;+0.002;-0.001;-0.002
1637971618.023044;+0.003;-0.002;-0.002
1637971618.243043;+0.002;-0.001;-0.003
1637971618.463038;+0.003;-0.001;-0.002
1637971618.683138;+0.003;-0.002;-0.002
1637971618.903028;+0.003;-0.001;-0.003
1637971619.123035;+0.002;-0.001;-0.002
1637971619.342976;+0.003;-0.002;-0.002
1637971619.562862;+0.003;-0.002;-0.002
1637971619.782701;+0.002;-0.001;-0.002
1637971620.003233;+0.002;-0.001;-0.002
1637971620.22315;+0.002;-0.001;-0.002
1637971620.443042;+0.002;-0.002;-0.001
1637971620.663135;+0.002;-0.002;-0.002
1637971620.883007;+0.002;-0.002;-0.003
1637971621.103122;+0.003;-0.001;-0.001
1637971621.323138;+0.003;-0.001;-0.001
1637971621.543096;+0.003;-0.001;-0.002
1637971621.763001;+0.002;-0.002;-0.002
1637971621.983029;+0.003;-0.002;-0.002
1637971622.20301;+0.001;-0.003;-0.002
1637971622.423051;+0.003;-0.002;-0.002
1637971622.643234;+0.002;-0.001;-0.001
1637971622.863246;+0.002;-0.002;-0.001
1637971623.083004;+0.002;-0.002;-0.002
1637971623.302971;+0.003;-0.002;-0.003
1637971623.521968;+0.003;-0.002;-0.001
1637971623.741675;+0.003;-0.002;-0.002
1637971623.951547;+0.003;-0.003;-0.002
1637971624.161738;+0.002;-0.002;-0.002
1637971624.37202;+0.003;-0.002;-0.002
1637971624.592023;+0.002;-0.002;-0.002
1637971624.811985;+0.003;-0.002;-0.002
1637971625.032031;+0.002;-0.002;-0.002
1637971625.252002;+0.003;-0.002;-0.002
1637971625.471971;+0.002;-0.002;-0.001
1637971625.691658;+0.002;-0.002;-0.002
1637971625.90156;+0.002;-0.002;-0.002
1637971626.122039;+0.003;-0.002;-0.002
1637971626.342008;+0.002;-0.001;-0.001
1637971626.562036;+0.003;-0.001;-0.002
1637971626.782059;+0.002;-0.002;-0.002
1637971627.001986;+0.002;-0.002;-0.002
1637971627.222073;+0.002;-0.001;-0.003
1637971627.442012;+0.002;-0.001;-0.001
1637971627.66212;+0.003;-0.002;-0.002
1637971627.881985;+0.002;-0.002;-0.001
1637971628.102062;+0.002;-0.002;-0.002
1637971628.322049;+0.002;-0.001;-0.001
1637971628.542015;+0.002;-0.001;-0.002
1637971628.762033;+0.002;-0.001;-0.003
1637971628.981998;+0.002;-0.001;-0.002
1637971629.202031;+0.003;-0.002;-0.002
1637971629.421992;+0.002;-0.002;-0.002
1637971629.642064;+0.003;-0.002;-0.001
1637971629.862073;+0.003;-0.002;-0.002
1637971630.081939;+0.002;-0.002;-0.002
1637971630.302093;+0.002;-0.002;-0.002
1637971630.521937;+0.003;-0.001;-0.002
1637971630.742085;+0.002;-0.003;-0.002
1637971630.962011;+0.002;-0.002;-0.002
1637971631.180992;+0.003;-0.002;-0.003
1637971631.401052;+0.002;-0.002;-0.002
1637971631.62114;+0.003;-0.002;-0.001
1637971631.841083;+0.002;-0.002;-0.002
1637971632.061098;+0.003;-0.002;-0.001
1637971632.281017;+0.004;-0.003;-0.002
1637971632.501029;+0.003;-0.002;-0.002
1637971632.721076;+0.001;-0.002;-0.001
1637971632.941049;+0.002;-0.002;-0.003
1637971633.160927;+0.002;-0.002;-0.001
1637971633.380979;+0.002;-0.001;-0.002
1637971633.601085;+0.002;-0.002;-0.002
1637971633.821;+0.003;-0.001;-0.002
1637971634.040676;+0.003;-0.002;-0.001
1637971634.260982;+0.003;-0.002;-0.002
1637971634.481035;+0.002;-0.001;-0.001
1637971634.70099;+0.003;-0.002;-0.002
1637971634.920556;+0.004;-0.002;-0.003
1637971635.130961;+0.003;-0.003;-0.002
1637971635.350876;+0.002;-0.002;-0.001
1637971635.570871;+0.002;-0.002;-0.002
1637971635.79109;+0.002;-0.002;-0.002
1637971636.010921;+0.002;-0.003;-0.001
1637971636.230891;+0.002;-0.003;-0.002
1637971636.450882;+0.002;-0.001;-0.003
1637971636.671091;+0.003;-0.001;-0.002
1637971636.891263;+0.001;-0.002;-0.002
1637971637.111054;+0.003;-0.001;-0.002
1637971637.330934;+0.003;-0.001;-0.003
1637971637.551001;+0.002;-0.001;-0.002
1637971637.771107;+0.002;-0.002;-0.002
1637971637.991074;+0.003;-0.001;-0.001
1637971638.210976;+0.002;-0.002;-0.001
1637971638.429942;+0.002;-0.002;-0.002
1637971638.650028;+0.002;-0.002;-0.002
1637971638.870005;+0.002;-0.002;-0.002
1637971639.089984;+0.003;-0.002;-0.001
1637971639.309962;+0.002;-0.002;-0.002
1637971639.529958;+0.002;-0.001;-0.002
1637971639.749964;+0.003;-0.002;-0.002
1637971639.969524;+0.002;-0.002;-0.002
1637971640.179916;+0.003;-0.002;-0.002
1637971640.399898;+0.002;-0.002;-0.002
1637971640.619937;+0.003;-0.002;-0.001
1637971640.840045;+0.002;-0.001;-0.002
1637971641.060115;+0.002;-0.002;-0.002
1637971641.279966;+0.002;-0.002;-0.001
1637971641.49994;+0.002;-0.003;-0.002
1637971641.720045;+0.002;-0.001;-0.002
1637971641.940009;+0.003;-0.002;-0.002
1637971642.159992;+0.002;-0.002;-0.002
1637971642.379971;+0.003;-0.002;-0.001
1637971642.599929;+0.002;-0.002;-0.001
1637971642.819994;+0.003;-0.002;-0.003
1637971643.039915;+0.002;-0.002;-0.002
1637971643.260008;+0.001;-0.002;-0.002
1637971643.479965;+0.002;-0.001;-0.002
1637971643.699937;+0.002;-0.002;-0.002
1637971643.919505;+0.002;-0.003;-0.002
1637971644.139472;+0.002;-0.003;-0.002
1637971644.360034;+0.002;-0.002;-0.003
1637971644.579901;+0.002;-0.002;-0.003
1637971644.799976;+0.002;-0.001;-0.001
1637971645.019953;+0.003;-0.001;-0.002
1637971645.239992;+0.002;-0.001;-0.002
1637971645.459688;+0.002;-0.002;-0.002
1637971645.678573;+0.003;-0.002;-0.002
1637971645.898525;+0.003;-0.002;-0.003
1637971646.108423;+0.003;-0.002;-0.002
1637971646.318682;+0.003;-0.001;-0.002
1637971646.528497;+0.001;-0.001;-0.002
1637971646.738948;+0.003;-0.001;-0.003
1637971646.959844;+0.002;-0.002;-0.002
1637971647.178574;+0.002;-0.003;-0.002
1637971647.388545;+0.002;-0.002;-0.002
1637971647.608943;+0.003;-0.001;-0.002
1637971647.829001;+0.002;-0.001;-0.002
1637971648.048932;+0.003;-0.003;-0.002
1637971648.268919;+0.003;-0.001;-0.002
1637971648.488905;+0.003;-0.003;-0.002
1637971648.708886;+0.002;-0.001;-0.002
1637971648.928519;+0.003;-0.002;-0.002
1637971649.138572;+0.002;-0.002;-0.002
